Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011345 | lrm: 0.00 | dt: 13024ms | tok/sec: 10,064 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 01050 (47.2%) | loss: 3.008557 | lrm: 0.71 | dt: 136ms | tok/sec: 964,817 | mfu: 41.8% | epoch: 1 | remaining: 158s    
step 01051 (47.3%) | loss: 3.012788 | lrm: 0.71 | dt: 136ms | tok/sec: 964,162 | mfu: 41.8% | epoch: 1 | remaining: 158s    
step 01052 (47.3%) | loss: 3.005889 | lrm: 0.71 | dt: 136ms | tok/sec: 965,713 | mfu: 41.8% | epoch: 1 | remaining: 158s    
step 01053 (47.4%) | loss: 3.006308 | lrm: 0.71 | dt: 135ms | tok/sec: 971,566 | mfu: 42.1% | epoch: 1 | remaining: 158s    
step 01054 (47.4%) | loss: 3.000734 | lrm: 0.71 | dt: 136ms | tok/sec: 966,676 | mfu: 41.9% | epoch: 1 | remaining: 158s    
step 01055 (47.5%) | loss: 3.006899 | lrm: 0.71 | dt: 135ms | tok/sec: 967,951 | mfu: 41.9% | epoch: 1 | remaining: 157s    
step 01056 (47.5%) | loss: 3.006616 | lrm: 0.71 | dt: 135ms | tok/sec: 968,111 | mfu: 41.9% | epoch: 1 | remaining: 157s    
step 01057 (47.6%) | loss: 3.001634 | lrm: 0.71 | dt: 136ms | tok/sec: 963,368 | mfu: 41.7% | epoch: 1 | remaining: 157s    
step 01058 (47.6%) | loss: 3.001584 | lrm: 0.71 | dt: 137ms | tok/sec: 955,208 | mfu: 41.4% | epoch: 1 | remaining: 157s    
step 01059 (47.6%) | loss: 3.005971 | lrm: 0.71 | dt: 137ms | tok/sec: 959,268 | mfu: 41.6% | epoch: 1 | remaining: 157s    
step 01060 (47.7%) | loss: 3.011109 | lrm: 0.71 | dt: 136ms | tok/sec: 961,969 | mfu: 41.7% | epoch: 1 | remaining: 157s    
step 01061 (47.7%) | loss: 3.000841 | lrm: 0.71 | dt: 135ms | tok/sec: 969,270 | mfu: 42.0% | epoch: 1 | remaining: 157s    
step 01062 (47.8%) | loss: 3.000105 | lrm: 0.71 | dt: 135ms | tok/sec: 969,504 | mfu: 42.0% | epoch: 1 | remaining: 157s    
step 01063 (47.8%) | loss: 2.999926 | lrm: 0.70 | dt: 135ms | tok/sec: 970,776 | mfu: 42.1% | epoch: 1 | remaining: 156s    
step 01064 (47.9%) | loss: 2.993257 | lrm: 0.70 | dt: 136ms | tok/sec: 964,162 | mfu: 41.8% | epoch: 1 | remaining: 156s    
step 01065 (47.9%) | loss: 3.001633 | lrm: 0.70 | dt: 136ms | tok/sec: 965,235 | mfu: 41.8% | epoch: 1 | remaining: 156s    
step 01066 (48.0%) | loss: 2.999152 | lrm: 0.70 | dt: 136ms | tok/sec: 966,367 | mfu: 41.9% | epoch: 1 | remaining: 156s    
step 01067 (48.0%) | loss: 2.995092 | lrm: 0.70 | dt: 136ms | tok/sec: 962,169 | mfu: 41.7% | epoch: 1 | remaining: 156s    
step 01068 (48.1%) | loss: 2.996986 | lrm: 0.70 | dt: 136ms | tok/sec: 965,151 | mfu: 41.8% | epoch: 1 | remaining: 156s    
step 01069 (48.1%) | loss: 2.991770 | lrm: 0.70 | dt: 136ms | tok/sec: 962,090 | mfu: 41.7% | epoch: 1 | remaining: 156s    
step 01070 (48.1%) | loss: 2.995387 | lrm: 0.70 | dt: 136ms | tok/sec: 964,302 | mfu: 41.8% | epoch: 1 | remaining: 155s    
step 01071 (48.2%) | loss: 2.988975 | lrm: 0.70 | dt: 135ms | tok/sec: 968,961 | mfu: 42.0% | epoch: 1 | remaining: 155s    
step 01072 (48.2%) | loss: 2.989802 | lrm: 0.70 | dt: 136ms | tok/sec: 961,032 | mfu: 41.6% | epoch: 1 | remaining: 155s    
step 01073 (48.3%) | loss: 2.981027 | lrm: 0.70 | dt: 135ms | tok/sec: 970,055 | mfu: 42.0% | epoch: 1 | remaining: 155s    
step 01074 (48.3%) | loss: 2.978476 | lrm: 0.70 | dt: 137ms | tok/sec: 956,496 | mfu: 41.4% | epoch: 1 | remaining: 155s    
step 01075 (48.4%) | loss: 2.985902 | lrm: 0.70 | dt: 136ms | tok/sec: 964,952 | mfu: 41.8% | epoch: 1 | remaining: 155s    
step 01076 (48.4%) | loss: 2.990253 | lrm: 0.70 | dt: 135ms | tok/sec: 971,754 | mfu: 42.1% | epoch: 1 | remaining: 155s    
step 01077 (48.5%) | loss: 2.992750 | lrm: 0.70 | dt: 135ms | tok/sec: 969,790 | mfu: 42.0% | epoch: 1 | remaining: 154s    
step 01078 (48.5%) | loss: 2.993423 | lrm: 0.70 | dt: 137ms | tok/sec: 959,673 | mfu: 41.6% | epoch: 1 | remaining: 154s    
step 01079 (48.6%) | loss: 2.987606 | lrm: 0.70 | dt: 136ms | tok/sec: 960,674 | mfu: 41.6% | epoch: 1 | remaining: 154s    
step 01080 (48.6%) | loss: 2.990848 | lrm: 0.69 | dt: 136ms | tok/sec: 965,310 | mfu: 41.8% | epoch: 1 | remaining: 154s    
step 01081 (48.6%) | loss: 2.991466 | lrm: 0.69 | dt: 136ms | tok/sec: 963,687 | mfu: 41.7% | epoch: 1 | remaining: 154s    
step 01082 (48.7%) | loss: 2.992214 | lrm: 0.69 | dt: 137ms | tok/sec: 958,677 | mfu: 41.5% | epoch: 1 | remaining: 154s    
step 01083 (48.7%) | loss: 2.994476 | lrm: 0.69 | dt: 135ms | tok/sec: 970,136 | mfu: 42.0% | epoch: 1 | remaining: 154s    
step 01084 (48.8%) | loss: 2.993042 | lrm: 0.69 | dt: 136ms | tok/sec: 964,946 | mfu: 41.8% | epoch: 1 | remaining: 154s    
step 01085 (48.8%) | loss: 2.988406 | lrm: 0.69 | dt: 136ms | tok/sec: 962,793 | mfu: 41.7% | epoch: 1 | remaining: 153s    
step 01086 (48.9%) | loss: 2.991568 | lrm: 0.69 | dt: 136ms | tok/sec: 967,253 | mfu: 41.9% | epoch: 1 | remaining: 153s    
step 01087 (48.9%) | loss: 2.990808 | lrm: 0.69 | dt: 137ms | tok/sec: 956,942 | mfu: 41.5% | epoch: 1 | remaining: 153s    
step 01088 (49.0%) | loss: 2.990175 | lrm: 0.69 | dt: 136ms | tok/sec: 966,056 | mfu: 41.8% | epoch: 1 | remaining: 153s    
step 01089 (49.0%) | loss: 2.995808 | lrm: 0.69 | dt: 135ms | tok/sec: 969,021 | mfu: 42.0% | epoch: 1 | remaining: 153s    
step 01090 (49.1%) | loss: 2.998801 | lrm: 0.69 | dt: 136ms | tok/sec: 962,415 | mfu: 41.7% | epoch: 1 | remaining: 153s    
step 01091 (49.1%) | loss: 3.000985 | lrm: 0.69 | dt: 135ms | tok/sec: 967,377 | mfu: 41.9% | epoch: 1 | remaining: 153s    
step 01092 (49.1%) | loss: 2.998931 | lrm: 0.69 | dt: 136ms | tok/sec: 961,649 | mfu: 41.7% | epoch: 1 | remaining: 152s    
step 01093 (49.2%) | loss: 2.999639 | lrm: 0.69 | dt: 136ms | tok/sec: 960,666 | mfu: 41.6% | epoch: 1 | remaining: 152s    
step 01094 (49.2%) | loss: 2.995711 | lrm: 0.69 | dt: 137ms | tok/sec: 958,246 | mfu: 41.5% | epoch: 1 | remaining: 152s    
step 01095 (49.3%) | loss: 2.993448 | lrm: 0.69 | dt: 136ms | tok/sec: 961,064 | mfu: 41.6% | epoch: 1 | remaining: 152s    
step 01096 (49.3%) | loss: 2.990976 | lrm: 0.69 | dt: 135ms | tok/sec: 969,983 | mfu: 42.0% | epoch: 1 | remaining: 152s    
step 01097 (49.4%) | loss: 2.993957 | lrm: 0.68 | dt: 135ms | tok/sec: 967,982 | mfu: 41.9% | epoch: 1 | remaining: 152s    
step 01098 (49.4%) | loss: 2.994738 | lrm: 0.68 | dt: 136ms | tok/sec: 965,610 | mfu: 41.8% | epoch: 1 | remaining: 152s    
step 01099 (49.5%) | loss: 2.990662 | lrm: 0.68 | dt: 136ms | tok/sec: 963,041 | mfu: 41.7% | epoch: 1 | remaining: 151s    
step 01100 (49.5%) | loss: 2.994376 | lrm: 0.68 | dt: 136ms | tok/sec: 965,535 | mfu: 41.8% | epoch: 1 | remaining: 151s    
step 01101 (49.6%) | loss: 2.992862 | lrm: 0.68 | dt: 135ms | tok/sec: 969,251 | mfu: 42.0% | epoch: 1 | remaining: 151s    
step 01102 (49.6%) | loss: 2.988975 | lrm: 0.68 | dt: 137ms | tok/sec: 956,925 | mfu: 41.5% | epoch: 1 | remaining: 151s    
step 01103 (49.6%) | loss: 2.985765 | lrm: 0.68 | dt: 136ms | tok/sec: 963,491 | mfu: 41.7% | epoch: 1 | remaining: 151s    
step 01104 (49.7%) | loss: 2.987307 | lrm: 0.68 | dt: 136ms | tok/sec: 964,685 | mfu: 41.8% | epoch: 1 | remaining: 151s    
step 01105 (49.7%) | loss: 2.984842 | lrm: 0.68 | dt: 137ms | tok/sec: 959,538 | mfu: 41.6% | epoch: 1 | remaining: 151s    
step 01106 (49.8%) | loss: 2.992013 | lrm: 0.68 | dt: 136ms | tok/sec: 961,314 | mfu: 41.6% | epoch: 1 | remaining: 151s    
step 01107 (49.8%) | loss: 2.996649 | lrm: 0.68 | dt: 135ms | tok/sec: 969,609 | mfu: 42.0% | epoch: 1 | remaining: 150s    
step 01108 (49.9%) | loss: 2.998037 | lrm: 0.68 | dt: 136ms | tok/sec: 963,893 | mfu: 41.8% | epoch: 1 | remaining: 150s    
step 01109 (49.9%) | loss: 2.991792 | lrm: 0.68 | dt: 136ms | tok/sec: 963,393 | mfu: 41.7% | epoch: 1 | remaining: 150s    
step 01110 (50.0%) | loss: 2.990217 | lrm: 0.68 | dt: 136ms | tok/sec: 965,769 | mfu: 41.8% | epoch: 1 | remaining: 150s    
step 01111 (50.0%) | loss: 2.988370 | lrm: 0.68 | dt: 135ms | tok/sec: 970,300 | mfu: 42.0% | epoch: 1 | remaining: 150s    
step 01112 (50.0%) | loss: 2.992217 | lrm: 0.68 | dt: 136ms | tok/sec: 961,185 | mfu: 41.6% | epoch: 1 | remaining: 150s    
step 01113 (50.1%) | loss: 2.993404 | lrm: 0.68 | dt: 136ms | tok/sec: 966,406 | mfu: 41.9% | epoch: 1 | remaining: 150s    
step 01114 (50.1%) | loss: 2.987854 | lrm: 0.67 | dt: 136ms | tok/sec: 961,039 | mfu: 41.6% | epoch: 1 | remaining: 149s    
step 01115 (50.2%) | loss: 2.987983 | lrm: 0.67 | dt: 137ms | tok/sec: 959,538 | mfu: 41.6% | epoch: 1 | remaining: 149s    
step 01116 (50.2%) | loss: 2.990087 | lrm: 0.67 | dt: 136ms | tok/sec: 964,116 | mfu: 41.8% | epoch: 1 | remaining: 149s    
step 01117 (50.3%) | loss: 2.988562 | lrm: 0.67 | dt: 135ms | tok/sec: 967,936 | mfu: 41.9% | epoch: 1 | remaining: 149s    
step 01118 (50.3%) | loss: 2.993758 | lrm: 0.67 | dt: 136ms | tok/sec: 963,468 | mfu: 41.7% | epoch: 1 | remaining: 149s    
step 01119 (50.4%) | loss: 2.991934 | lrm: 0.67 | dt: 136ms | tok/sec: 963,120 | mfu: 41.7% | epoch: 1 | remaining: 149s    
step 01120 (50.4%) | loss: 2.990665 | lrm: 0.67 | dt: 136ms | tok/sec: 963,121 | mfu: 41.7% | epoch: 1 | remaining: 149s    
step 01121 (50.5%) | loss: 2.989064 | lrm: 0.67 | dt: 136ms | tok/sec: 965,176 | mfu: 41.8% | epoch: 1 | remaining: 148s    
step 01122 (50.5%) | loss: 2.986183 | lrm: 0.67 | dt: 136ms | tok/sec: 966,296 | mfu: 41.9% | epoch: 1 | remaining: 148s    
step 01123 (50.5%) | loss: 2.989293 | lrm: 0.67 | dt: 136ms | tok/sec: 963,177 | mfu: 41.7% | epoch: 1 | remaining: 148s    
step 01124 (50.6%) | loss: 2.993629 | lrm: 0.67 | dt: 135ms | tok/sec: 969,908 | mfu: 42.0% | epoch: 1 | remaining: 148s    
step 01125 (50.6%) | loss: 2.992606 | lrm: 0.67 | dt: 137ms | tok/sec: 955,992 | mfu: 41.4% | epoch: 1 | remaining: 148s    
step 01126 (50.7%) | loss: 2.995445 | lrm: 0.67 | dt: 136ms | tok/sec: 965,398 | mfu: 41.8% | epoch: 1 | remaining: 148s    
step 01127 (50.7%) | loss: 2.994224 | lrm: 0.67 | dt: 136ms | tok/sec: 966,880 | mfu: 41.9% | epoch: 1 | remaining: 148s    
step 01128 (50.8%) | loss: 2.999371 | lrm: 0.67 | dt: 136ms | tok/sec: 965,756 | mfu: 41.8% | epoch: 1 | remaining: 148s    
step 01129 (50.8%) | loss: 2.999687 | lrm: 0.67 | dt: 136ms | tok/sec: 963,952 | mfu: 41.8% | epoch: 1 | remaining: 147s    
step 01130 (50.9%) | loss: 2.998649 | lrm: 0.67 | dt: 136ms | tok/sec: 966,938 | mfu: 41.9% | epoch: 1 | remaining: 147s    
step 01131 (50.9%) | loss: 2.996198 | lrm: 0.66 | dt: 134ms | tok/sec: 977,927 | mfu: 42.4% | epoch: 1 | remaining: 147s    
step 01132 (51.0%) | loss: 2.993026 | lrm: 0.66 | dt: 137ms | tok/sec: 958,515 | mfu: 41.5% | epoch: 1 | remaining: 147s    
step 01133 (51.0%) | loss: 2.992504 | lrm: 0.66 | dt: 136ms | tok/sec: 966,809 | mfu: 41.9% | epoch: 1 | remaining: 147s    
step 01134 (51.0%) | loss: 2.995721 | lrm: 0.66 | dt: 137ms | tok/sec: 959,312 | mfu: 41.6% | epoch: 1 | remaining: 147s    
step 01135 (51.1%) | loss: 2.993818 | lrm: 0.66 | dt: 136ms | tok/sec: 960,349 | mfu: 41.6% | epoch: 1 | remaining: 147s    
step 01136 (51.1%) | loss: 2.996185 | lrm: 0.66 | dt: 136ms | tok/sec: 963,189 | mfu: 41.7% | epoch: 1 | remaining: 146s    
step 01137 (51.2%) | loss: 2.993491 | lrm: 0.66 | dt: 137ms | tok/sec: 958,845 | mfu: 41.5% | epoch: 1 | remaining: 146s    
step 01138 (51.2%) | loss: 2.985686 | lrm: 0.66 | dt: 135ms | tok/sec: 969,720 | mfu: 42.0% | epoch: 1 | remaining: 146s    
step 01139 (51.3%) | loss: 2.987717 | lrm: 0.66 | dt: 136ms | tok/sec: 965,932 | mfu: 41.8% | epoch: 1 | remaining: 146s    
step 01140 (51.3%) | loss: 2.981801 | lrm: 0.66 | dt: 137ms | tok/sec: 956,339 | mfu: 41.4% | epoch: 1 | remaining: 146s    
step 01141 (51.4%) | loss: 2.986619 | lrm: 0.66 | dt: 136ms | tok/sec: 961,982 | mfu: 41.7% | epoch: 1 | remaining: 146s    
step 01142 (51.4%) | loss: 2.986958 | lrm: 0.66 | dt: 135ms | tok/sec: 968,377 | mfu: 41.9% | epoch: 1 | remaining: 146s    
step 01143 (51.5%) | loss: 2.984439 | lrm: 0.66 | dt: 136ms | tok/sec: 963,550 | mfu: 41.7% | epoch: 1 | remaining: 146s    
step 01144 (51.5%) | loss: 2.989567 | lrm: 0.66 | dt: 136ms | tok/sec: 964,475 | mfu: 41.8% | epoch: 1 | remaining: 145s    
step 01145 (51.5%) | loss: 2.988708 | lrm: 0.66 | dt: 137ms | tok/sec: 959,260 | mfu: 41.6% | epoch: 1 | remaining: 145s    
step 01146 (51.6%) | loss: 2.990179 | lrm: 0.66 | dt: 135ms | tok/sec: 972,402 | mfu: 42.1% | epoch: 1 | remaining: 145s    
step 01147 (51.6%) | loss: 2.986989 | lrm: 0.66 | dt: 136ms | tok/sec: 964,356 | mfu: 41.8% | epoch: 1 | remaining: 145s    
step 01148 (51.7%) | loss: 2.978931 | lrm: 0.65 | dt: 136ms | tok/sec: 964,944 | mfu: 41.8% | epoch: 1 | remaining: 145s    
step 01149 (51.7%) | loss: 2.980926 | lrm: 0.65 | dt: 136ms | tok/sec: 965,200 | mfu: 41.8% | epoch: 1 | remaining: 145s    
step 01150 (51.8%) | loss: 2.974025 | lrm: 0.65 | dt: 135ms | tok/sec: 968,033 | mfu: 41.9% | epoch: 1 | remaining: 145s    
step 01151 (51.8%) | loss: 2.980363 | lrm: 0.65 | dt: 136ms | tok/sec: 963,113 | mfu: 41.7% | epoch: 1 | remaining: 144s    
step 01152 (51.9%) | loss: 2.978876 | lrm: 0.65 | dt: 137ms | tok/sec: 958,738 | mfu: 41.5% | epoch: 1 | remaining: 144s    
step 01153 (51.9%) | loss: 2.979143 | lrm: 0.65 | dt: 136ms | tok/sec: 961,306 | mfu: 41.6% | epoch: 1 | remaining: 144s    
step 01154 (52.0%) | loss: 2.982199 | lrm: 0.65 | dt: 136ms | tok/sec: 966,148 | mfu: 41.8% | epoch: 1 | remaining: 144s    
step 01155 (52.0%) | loss: 2.989714 | lrm: 0.65 | dt: 136ms | tok/sec: 960,832 | mfu: 41.6% | epoch: 1 | remaining: 144s    
step 01156 (52.0%) | loss: 2.996967 | lrm: 0.65 | dt: 135ms | tok/sec: 968,179 | mfu: 41.9% | epoch: 1 | remaining: 144s    
step 01157 (52.1%) | loss: 2.995405 | lrm: 0.65 | dt: 136ms | tok/sec: 962,268 | mfu: 41.7% | epoch: 1 | remaining: 144s    
step 01158 (52.1%) | loss: 2.986905 | lrm: 0.65 | dt: 136ms | tok/sec: 967,130 | mfu: 41.9% | epoch: 1 | remaining: 143s    
step 01159 (52.2%) | loss: 2.989169 | lrm: 0.65 | dt: 136ms | tok/sec: 962,983 | mfu: 41.7% | epoch: 1 | remaining: 143s    
step 01160 (52.2%) | loss: 2.978168 | lrm: 0.65 | dt: 136ms | tok/sec: 961,910 | mfu: 41.7% | epoch: 1 | remaining: 143s    
step 01161 (52.3%) | loss: 2.983404 | lrm: 0.65 | dt: 136ms | tok/sec: 966,680 | mfu: 41.9% | epoch: 1 | remaining: 143s    
step 01162 (52.3%) | loss: 2.980395 | lrm: 0.65 | dt: 136ms | tok/sec: 962,627 | mfu: 41.7% | epoch: 1 | remaining: 143s    
step 01163 (52.4%) | loss: 2.978563 | lrm: 0.65 | dt: 136ms | tok/sec: 966,433 | mfu: 41.9% | epoch: 1 | remaining: 143s    
step 01164 (52.4%) | loss: 2.987418 | lrm: 0.65 | dt: 136ms | tok/sec: 964,248 | mfu: 41.8% | epoch: 1 | remaining: 143s    
step 01165 (52.5%) | loss: 2.985757 | lrm: 0.64 | dt: 135ms | tok/sec: 968,761 | mfu: 42.0% | epoch: 1 | remaining: 143s    
step 01166 (52.5%) | loss: 2.986657 | lrm: 0.64 | dt: 134ms | tok/sec: 978,127 | mfu: 42.4% | epoch: 1 | remaining: 142s    
step 01167 (52.5%) | loss: 2.982241 | lrm: 0.64 | dt: 137ms | tok/sec: 955,203 | mfu: 41.4% | epoch: 1 | remaining: 142s    
step 01168 (52.6%) | loss: 2.975493 | lrm: 0.64 | dt: 136ms | tok/sec: 964,686 | mfu: 41.8% | epoch: 1 | remaining: 142s    
step 01169 (52.6%) | loss: 2.967841 | lrm: 0.64 | dt: 137ms | tok/sec: 956,859 | mfu: 41.4% | epoch: 1 | remaining: 142s    
step 01170 (52.7%) | loss: 2.965779 | lrm: 0.64 | dt: 136ms | tok/sec: 963,457 | mfu: 41.7% | epoch: 1 | remaining: 142s    
step 01171 (52.7%) | loss: 2.967143 | lrm: 0.64 | dt: 136ms | tok/sec: 962,430 | mfu: 41.7% | epoch: 1 | remaining: 142s    
step 01172 (52.8%) | loss: 2.961196 | lrm: 0.64 | dt: 136ms | tok/sec: 960,737 | mfu: 41.6% | epoch: 1 | remaining: 142s    
step 01173 (52.8%) | loss: 2.957989 | lrm: 0.64 | dt: 135ms | tok/sec: 968,265 | mfu: 41.9% | epoch: 1 | remaining: 141s    
step 01174 (52.9%) | loss: 2.955889 | lrm: 0.64 | dt: 136ms | tok/sec: 962,654 | mfu: 41.7% | epoch: 1 | remaining: 141s    
step 01175 (52.9%) | loss: 2.957177 | lrm: 0.64 | dt: 137ms | tok/sec: 959,471 | mfu: 41.6% | epoch: 1 | remaining: 141s    
step 01176 (52.9%) | loss: 2.953151 | lrm: 0.64 | dt: 135ms | tok/sec: 970,035 | mfu: 42.0% | epoch: 1 | remaining: 141s    
step 01177 (53.0%) | loss: 2.962257 | lrm: 0.64 | dt: 136ms | tok/sec: 961,299 | mfu: 41.6% | epoch: 1 | remaining: 141s    
step 01178 (53.0%) | loss: 2.963712 | lrm: 0.64 | dt: 136ms | tok/sec: 964,597 | mfu: 41.8% | epoch: 1 | remaining: 141s    
step 01179 (53.1%) | loss: 2.962836 | lrm: 0.64 | dt: 135ms | tok/sec: 967,351 | mfu: 41.9% | epoch: 1 | remaining: 141s    
step 01180 (53.1%) | loss: 2.968039 | lrm: 0.64 | dt: 136ms | tok/sec: 963,706 | mfu: 41.7% | epoch: 1 | remaining: 140s    
step 01181 (53.2%) | loss: 2.964602 | lrm: 0.64 | dt: 135ms | tok/sec: 967,493 | mfu: 41.9% | epoch: 1 | remaining: 140s    
step 01182 (53.2%) | loss: 2.967714 | lrm: 0.64 | dt: 136ms | tok/sec: 964,570 | mfu: 41.8% | epoch: 1 | remaining: 140s    
step 01183 (53.3%) | loss: 2.974869 | lrm: 0.63 | dt: 137ms | tok/sec: 958,018 | mfu: 41.5% | epoch: 1 | remaining: 140s    
step 01184 (53.3%) | loss: 2.979056 | lrm: 0.63 | dt: 137ms | tok/sec: 953,809 | mfu: 41.3% | epoch: 1 | remaining: 140s    
step 01185 (53.4%) | loss: 2.976449 | lrm: 0.63 | dt: 137ms | tok/sec: 956,105 | mfu: 41.4% | epoch: 1 | remaining: 140s    
step 01186 (53.4%) | loss: 2.983410 | lrm: 0.63 | dt: 137ms | tok/sec: 955,585 | mfu: 41.4% | epoch: 1 | remaining: 140s    
step 01187 (53.4%) | loss: 2.979321 | lrm: 0.63 | dt: 136ms | tok/sec: 963,300 | mfu: 41.7% | epoch: 1 | remaining: 140s    
step 01188 (53.5%) | loss: 2.974304 | lrm: 0.63 | dt: 136ms | tok/sec: 963,523 | mfu: 41.7% | epoch: 1 | remaining: 139s    
step 01189 (53.5%) | loss: 2.968849 | lrm: 0.63 | dt: 136ms | tok/sec: 967,120 | mfu: 41.9% | epoch: 1 | remaining: 139s    
step 01190 (53.6%) | loss: 2.973539 | lrm: 0.63 | dt: 136ms | tok/sec: 960,988 | mfu: 41.6% | epoch: 1 | remaining: 139s    
step 01191 (53.6%) | loss: 2.979774 | lrm: 0.63 | dt: 135ms | tok/sec: 968,946 | mfu: 42.0% | epoch: 1 | remaining: 139s    
step 01192 (53.7%) | loss: 2.982579 | lrm: 0.63 | dt: 136ms | tok/sec: 962,702 | mfu: 41.7% | epoch: 1 | remaining: 139s    
step 01193 (53.7%) | loss: 2.981193 | lrm: 0.63 | dt: 136ms | tok/sec: 961,262 | mfu: 41.6% | epoch: 1 | remaining: 139s    
step 01194 (53.8%) | loss: 2.973597 | lrm: 0.63 | dt: 136ms | tok/sec: 967,146 | mfu: 41.9% | epoch: 1 | remaining: 139s    
step 01195 (53.8%) | loss: 2.973757 | lrm: 0.63 | dt: 137ms | tok/sec: 960,097 | mfu: 41.6% | epoch: 1 | remaining: 138s    
step 01196 (53.9%) | loss: 2.978244 | lrm: 0.63 | dt: 135ms | tok/sec: 967,457 | mfu: 41.9% | epoch: 1 | remaining: 138s    
step 01197 (53.9%) | loss: 2.968304 | lrm: 0.63 | dt: 135ms | tok/sec: 967,689 | mfu: 41.9% | epoch: 1 | remaining: 138s    
step 01198 (53.9%) | loss: 2.963109 | lrm: 0.63 | dt: 137ms | tok/sec: 958,475 | mfu: 41.5% | epoch: 1 | remaining: 138s    
step 01199 (54.0%) | loss: 2.951909 | lrm: 0.63 | dt: 136ms | tok/sec: 964,218 | mfu: 41.8% | epoch: 1 | remaining: 138s    
step 01200 (54.0%) | loss: 2.948657 | lrm: 0.62 | dt: 136ms | tok/sec: 963,711 | mfu: 41.7% | epoch: 1 | remaining: 138s    
step 01201 (54.1%) | loss: 2.956493 | lrm: 0.62 | dt: 135ms | tok/sec: 967,695 | mfu: 41.9% | epoch: 1 | remaining: 138s    
step 01202 (54.1%) | loss: 2.961021 | lrm: 0.62 | dt: 135ms | tok/sec: 973,563 | mfu: 42.2% | epoch: 1 | remaining: 137s    
step 01203 (54.2%) | loss: 2.958175 | lrm: 0.62 | dt: 137ms | tok/sec: 958,860 | mfu: 41.5% | epoch: 1 | remaining: 137s    
step 01204 (54.2%) | loss: 2.954943 | lrm: 0.62 | dt: 136ms | tok/sec: 962,641 | mfu: 41.7% | epoch: 1 | remaining: 137s    
step 01205 (54.3%) | loss: 2.957199 | lrm: 0.62 | dt: 136ms | tok/sec: 964,847 | mfu: 41.8% | epoch: 1 | remaining: 137s    
step 01206 (54.3%) | loss: 2.956770 | lrm: 0.62 | dt: 136ms | tok/sec: 962,666 | mfu: 41.7% | epoch: 1 | remaining: 137s    
step 01207 (54.4%) | loss: 2.962710 | lrm: 0.62 | dt: 135ms | tok/sec: 970,120 | mfu: 42.0% | epoch: 1 | remaining: 137s    
step 01208 (54.4%) | loss: 2.962181 | lrm: 0.62 | dt: 136ms | tok/sec: 966,358 | mfu: 41.9% | epoch: 1 | remaining: 137s    
step 01209 (54.4%) | loss: 2.959109 | lrm: 0.62 | dt: 136ms | tok/sec: 963,922 | mfu: 41.8% | epoch: 1 | remaining: 137s    
step 01210 (54.5%) | loss: 2.963105 | lrm: 0.62 | dt: 135ms | tok/sec: 968,620 | mfu: 42.0% | epoch: 1 | remaining: 136s    
step 01211 (54.5%) | loss: 2.959159 | lrm: 0.62 | dt: 136ms | tok/sec: 961,987 | mfu: 41.7% | epoch: 1 | remaining: 136s    
step 01212 (54.6%) | loss: 2.965910 | lrm: 0.62 | dt: 135ms | tok/sec: 969,277 | mfu: 42.0% | epoch: 1 | remaining: 136s    
step 01213 (54.6%) | loss: 2.962754 | lrm: 0.62 | dt: 137ms | tok/sec: 953,731 | mfu: 41.3% | epoch: 1 | remaining: 136s    
step 01214 (54.7%) | loss: 2.960622 | lrm: 0.62 | dt: 136ms | tok/sec: 965,166 | mfu: 41.8% | epoch: 1 | remaining: 136s    
step 01215 (54.7%) | loss: 2.963458 | lrm: 0.62 | dt: 136ms | tok/sec: 963,704 | mfu: 41.7% | epoch: 1 | remaining: 136s    
step 01216 (54.8%) | loss: 2.960538 | lrm: 0.62 | dt: 136ms | tok/sec: 967,106 | mfu: 41.9% | epoch: 1 | remaining: 136s    
step 01217 (54.8%) | loss: 2.962762 | lrm: 0.61 | dt: 136ms | tok/sec: 962,199 | mfu: 41.7% | epoch: 1 | remaining: 135s    
step 01218 (54.9%) | loss: 2.961010 | lrm: 0.61 | dt: 136ms | tok/sec: 961,004 | mfu: 41.6% | epoch: 1 | remaining: 135s    
step 01219 (54.9%) | loss: 2.957889 | lrm: 0.61 | dt: 135ms | tok/sec: 971,039 | mfu: 42.1% | epoch: 1 | remaining: 135s    
step 01220 (54.9%) | loss: 2.954466 | lrm: 0.61 | dt: 136ms | tok/sec: 962,242 | mfu: 41.7% | epoch: 1 | remaining: 135s    
step 01221 (55.0%) | loss: 2.959509 | lrm: 0.61 | dt: 139ms | tok/sec: 945,632 | mfu: 41.0% | epoch: 1 | remaining: 135s    
