Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 7, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 25,165,824
  lm_head                 : 6,291,456
  transformer_matrices    : 49,545,984
  scalars                 : 14
  total                   : 87,294,734
Estimated FLOPs per token: 4.199593e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011235 | lrm: 1.00 | dt: 10218ms | tok/sec: 25,654 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.824263 | lrm: 1.00 | dt: 233ms | tok/sec: 1,123,916 | mfu: 47.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.149163 | lrm: 1.00 | dt: 235ms | tok/sec: 1,115,385 | mfu: 47.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.645863 | lrm: 1.00 | dt: 238ms | tok/sec: 1,100,911 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.290730 | lrm: 1.00 | dt: 251ms | tok/sec: 1,042,413 | mfu: 44.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.011138 | lrm: 1.00 | dt: 249ms | tok/sec: 1,052,480 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.785216 | lrm: 1.00 | dt: 239ms | tok/sec: 1,097,171 | mfu: 46.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.602748 | lrm: 1.00 | dt: 238ms | tok/sec: 1,100,839 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.454481 | lrm: 1.00 | dt: 251ms | tok/sec: 1,043,013 | mfu: 44.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.330118 | lrm: 1.00 | dt: 248ms | tok/sec: 1,054,943 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.228819 | lrm: 1.00 | dt: 241ms | tok/sec: 1,088,576 | mfu: 46.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.140055 | lrm: 1.00 | dt: 238ms | tok/sec: 1,099,286 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.058338 | lrm: 1.00 | dt: 248ms | tok/sec: 1,056,924 | mfu: 44.9% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 5.992237 | lrm: 1.00 | dt: 246ms | tok/sec: 1,065,057 | mfu: 45.2% | epoch: 1 | remaining: 299s    
step 00307 (24.1%) | loss: 3.252282 | lrm: 1.00 | dt: 244ms | tok/sec: 1,075,677 | mfu: 45.7% | epoch: 1 | remaining: 227s    
step 00308 (24.2%) | loss: 3.256455 | lrm: 1.00 | dt: 242ms | tok/sec: 1,084,833 | mfu: 46.0% | epoch: 1 | remaining: 227s    
step 00309 (24.3%) | loss: 3.256850 | lrm: 1.00 | dt: 244ms | tok/sec: 1,075,843 | mfu: 45.7% | epoch: 1 | remaining: 227s    
step 00310 (24.4%) | loss: 3.257467 | lrm: 1.00 | dt: 244ms | tok/sec: 1,072,412 | mfu: 45.5% | epoch: 1 | remaining: 227s    
step 00311 (24.4%) | loss: 3.253646 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,898 | mfu: 46.0% | epoch: 1 | remaining: 226s    
step 00312 (24.5%) | loss: 3.250627 | lrm: 1.00 | dt: 244ms | tok/sec: 1,076,447 | mfu: 45.7% | epoch: 1 | remaining: 226s    
step 00313 (24.6%) | loss: 3.248050 | lrm: 1.00 | dt: 244ms | tok/sec: 1,072,488 | mfu: 45.5% | epoch: 1 | remaining: 226s    
step 00314 (24.7%) | loss: 3.243905 | lrm: 1.00 | dt: 244ms | tok/sec: 1,073,823 | mfu: 45.6% | epoch: 1 | remaining: 226s    
step 00315 (24.8%) | loss: 3.243577 | lrm: 1.00 | dt: 241ms | tok/sec: 1,088,347 | mfu: 46.2% | epoch: 1 | remaining: 225s    
step 00316 (24.8%) | loss: 3.239959 | lrm: 1.00 | dt: 245ms | tok/sec: 1,071,177 | mfu: 45.5% | epoch: 1 | remaining: 225s    
step 00317 (24.9%) | loss: 3.239128 | lrm: 1.00 | dt: 243ms | tok/sec: 1,079,996 | mfu: 45.8% | epoch: 1 | remaining: 225s    
step 00318 (25.0%) | loss: 3.240089 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,244 | mfu: 46.0% | epoch: 1 | remaining: 225s    
step 00319 (25.1%) | loss: 3.237682 | lrm: 1.00 | dt: 245ms | tok/sec: 1,069,891 | mfu: 45.4% | epoch: 1 | remaining: 225s    
step 00320 (25.2%) | loss: 3.233289 | lrm: 1.00 | dt: 242ms | tok/sec: 1,081,555 | mfu: 45.9% | epoch: 1 | remaining: 224s    
step 00321 (25.2%) | loss: 3.229408 | lrm: 1.00 | dt: 245ms | tok/sec: 1,071,052 | mfu: 45.5% | epoch: 1 | remaining: 224s    
step 00322 (25.3%) | loss: 3.230389 | lrm: 1.00 | dt: 243ms | tok/sec: 1,077,861 | mfu: 45.7% | epoch: 1 | remaining: 224s    
step 00323 (25.4%) | loss: 3.227716 | lrm: 1.00 | dt: 241ms | tok/sec: 1,088,142 | mfu: 46.2% | epoch: 1 | remaining: 224s    
step 00324 (25.5%) | loss: 3.227186 | lrm: 1.00 | dt: 243ms | tok/sec: 1,078,099 | mfu: 45.8% | epoch: 1 | remaining: 223s    
step 00325 (25.6%) | loss: 3.225375 | lrm: 1.00 | dt: 245ms | tok/sec: 1,069,286 | mfu: 45.4% | epoch: 1 | remaining: 223s    
step 00326 (25.6%) | loss: 3.228174 | lrm: 1.00 | dt: 244ms | tok/sec: 1,074,941 | mfu: 45.6% | epoch: 1 | remaining: 223s    
step 00327 (25.7%) | loss: 3.225084 | lrm: 1.00 | dt: 242ms | tok/sec: 1,085,216 | mfu: 46.1% | epoch: 1 | remaining: 223s    
step 00328 (25.8%) | loss: 3.221642 | lrm: 1.00 | dt: 245ms | tok/sec: 1,068,919 | mfu: 45.4% | epoch: 1 | remaining: 222s    
step 00329 (25.9%) | loss: 3.221611 | lrm: 1.00 | dt: 242ms | tok/sec: 1,082,844 | mfu: 46.0% | epoch: 1 | remaining: 222s    
step 00330 (26.0%) | loss: 3.223459 | lrm: 1.00 | dt: 245ms | tok/sec: 1,070,228 | mfu: 45.4% | epoch: 1 | remaining: 222s    
step 00331 (26.1%) | loss: 3.220056 | lrm: 1.00 | dt: 243ms | tok/sec: 1,079,021 | mfu: 45.8% | epoch: 1 | remaining: 222s    
step 00332 (26.1%) | loss: 3.221157 | lrm: 1.00 | dt: 244ms | tok/sec: 1,074,642 | mfu: 45.6% | epoch: 1 | remaining: 221s    
step 00333 (26.2%) | loss: 3.219926 | lrm: 1.00 | dt: 243ms | tok/sec: 1,077,075 | mfu: 45.7% | epoch: 1 | remaining: 221s    
step 00334 (26.3%) | loss: 3.218765 | lrm: 1.00 | dt: 244ms | tok/sec: 1,073,617 | mfu: 45.6% | epoch: 1 | remaining: 221s    
step 00335 (26.4%) | loss: 3.218458 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,982 | mfu: 46.0% | epoch: 1 | remaining: 221s    
step 00336 (26.5%) | loss: 3.217054 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,072 | mfu: 46.0% | epoch: 1 | remaining: 220s    
step 00337 (26.5%) | loss: 3.218685 | lrm: 1.00 | dt: 245ms | tok/sec: 1,069,293 | mfu: 45.4% | epoch: 1 | remaining: 220s    
step 00338 (26.6%) | loss: 3.218384 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,922 | mfu: 45.9% | epoch: 1 | remaining: 220s    
step 00339 (26.7%) | loss: 3.223469 | lrm: 1.00 | dt: 245ms | tok/sec: 1,068,370 | mfu: 45.3% | epoch: 1 | remaining: 220s    
step 00340 (26.8%) | loss: 3.219197 | lrm: 1.00 | dt: 243ms | tok/sec: 1,079,114 | mfu: 45.8% | epoch: 1 | remaining: 219s    
step 00341 (26.9%) | loss: 3.222375 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,680 | mfu: 46.0% | epoch: 1 | remaining: 219s    
step 00342 (26.9%) | loss: 3.216233 | lrm: 1.00 | dt: 244ms | tok/sec: 1,073,852 | mfu: 45.6% | epoch: 1 | remaining: 219s    
step 00343 (27.0%) | loss: 3.212571 | lrm: 1.00 | dt: 242ms | tok/sec: 1,081,716 | mfu: 45.9% | epoch: 1 | remaining: 219s    
step 00344 (27.1%) | loss: 3.213110 | lrm: 1.00 | dt: 242ms | tok/sec: 1,082,664 | mfu: 45.9% | epoch: 1 | remaining: 218s    
step 00345 (27.2%) | loss: 3.215759 | lrm: 1.00 | dt: 244ms | tok/sec: 1,076,384 | mfu: 45.7% | epoch: 1 | remaining: 218s    
step 00346 (27.3%) | loss: 3.215981 | lrm: 1.00 | dt: 243ms | tok/sec: 1,077,857 | mfu: 45.7% | epoch: 1 | remaining: 218s    
step 00347 (27.4%) | loss: 3.214832 | lrm: 1.00 | dt: 242ms | tok/sec: 1,081,592 | mfu: 45.9% | epoch: 1 | remaining: 218s    
step 00348 (27.4%) | loss: 3.211924 | lrm: 1.00 | dt: 241ms | tok/sec: 1,085,640 | mfu: 46.1% | epoch: 1 | remaining: 217s    
step 00349 (27.5%) | loss: 3.209279 | lrm: 1.00 | dt: 246ms | tok/sec: 1,067,225 | mfu: 45.3% | epoch: 1 | remaining: 217s    
step 00350 (27.6%) | loss: 3.209719 | lrm: 1.00 | dt: 242ms | tok/sec: 1,082,234 | mfu: 45.9% | epoch: 1 | remaining: 217s    
step 00351 (27.7%) | loss: 3.203109 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,897 | mfu: 46.0% | epoch: 1 | remaining: 217s    
step 00352 (27.8%) | loss: 3.201182 | lrm: 1.00 | dt: 243ms | tok/sec: 1,077,124 | mfu: 45.7% | epoch: 1 | remaining: 216s    
step 00353 (27.8%) | loss: 3.206560 | lrm: 1.00 | dt: 246ms | tok/sec: 1,065,265 | mfu: 45.2% | epoch: 1 | remaining: 216s    
step 00354 (27.9%) | loss: 3.206325 | lrm: 1.00 | dt: 242ms | tok/sec: 1,081,117 | mfu: 45.9% | epoch: 1 | remaining: 216s    
step 00355 (28.0%) | loss: 3.197609 | lrm: 1.00 | dt: 244ms | tok/sec: 1,072,427 | mfu: 45.5% | epoch: 1 | remaining: 216s    
step 00356 (28.1%) | loss: 3.197254 | lrm: 1.00 | dt: 242ms | tok/sec: 1,084,754 | mfu: 46.0% | epoch: 1 | remaining: 216s    
step 00357 (28.2%) | loss: 3.195751 | lrm: 1.00 | dt: 245ms | tok/sec: 1,071,824 | mfu: 45.5% | epoch: 1 | remaining: 215s    
step 00358 (28.2%) | loss: 3.197760 | lrm: 1.00 | dt: 243ms | tok/sec: 1,076,772 | mfu: 45.7% | epoch: 1 | remaining: 215s    
step 00359 (28.3%) | loss: 3.196017 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,186 | mfu: 45.8% | epoch: 1 | remaining: 215s    
step 00360 (28.4%) | loss: 3.194054 | lrm: 1.00 | dt: 243ms | tok/sec: 1,077,992 | mfu: 45.8% | epoch: 1 | remaining: 215s    
step 00361 (28.5%) | loss: 3.186653 | lrm: 1.00 | dt: 245ms | tok/sec: 1,068,297 | mfu: 45.3% | epoch: 1 | remaining: 214s    
step 00362 (28.6%) | loss: 3.187730 | lrm: 1.00 | dt: 244ms | tok/sec: 1,074,245 | mfu: 45.6% | epoch: 1 | remaining: 214s    
step 00363 (28.7%) | loss: 3.183944 | lrm: 1.00 | dt: 245ms | tok/sec: 1,072,036 | mfu: 45.5% | epoch: 1 | remaining: 214s    
step 00364 (28.7%) | loss: 3.181427 | lrm: 1.00 | dt: 241ms | tok/sec: 1,088,316 | mfu: 46.2% | epoch: 1 | remaining: 214s    
step 00365 (28.8%) | loss: 3.182720 | lrm: 1.00 | dt: 242ms | tok/sec: 1,085,092 | mfu: 46.1% | epoch: 1 | remaining: 213s    
step 00366 (28.9%) | loss: 3.176336 | lrm: 1.00 | dt: 244ms | tok/sec: 1,075,826 | mfu: 45.7% | epoch: 1 | remaining: 213s    
step 00367 (29.0%) | loss: 3.177037 | lrm: 1.00 | dt: 245ms | tok/sec: 1,069,257 | mfu: 45.4% | epoch: 1 | remaining: 213s    
step 00368 (29.1%) | loss: 3.171745 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,127 | mfu: 45.8% | epoch: 1 | remaining: 213s    
step 00369 (29.1%) | loss: 3.165484 | lrm: 1.00 | dt: 245ms | tok/sec: 1,071,833 | mfu: 45.5% | epoch: 1 | remaining: 212s    
step 00370 (29.2%) | loss: 3.166955 | lrm: 1.00 | dt: 243ms | tok/sec: 1,077,178 | mfu: 45.7% | epoch: 1 | remaining: 212s    
step 00371 (29.3%) | loss: 3.170370 | lrm: 1.00 | dt: 241ms | tok/sec: 1,086,482 | mfu: 46.1% | epoch: 1 | remaining: 212s    
step 00372 (29.4%) | loss: 3.168093 | lrm: 1.00 | dt: 245ms | tok/sec: 1,071,629 | mfu: 45.5% | epoch: 1 | remaining: 212s    
step 00373 (29.5%) | loss: 3.167645 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,397 | mfu: 45.9% | epoch: 1 | remaining: 211s    
step 00374 (29.5%) | loss: 3.164137 | lrm: 1.00 | dt: 241ms | tok/sec: 1,085,890 | mfu: 46.1% | epoch: 1 | remaining: 211s    
step 00375 (29.6%) | loss: 3.161318 | lrm: 1.00 | dt: 241ms | tok/sec: 1,088,785 | mfu: 46.2% | epoch: 1 | remaining: 211s    
step 00376 (29.7%) | loss: 3.159897 | lrm: 1.00 | dt: 244ms | tok/sec: 1,075,815 | mfu: 45.7% | epoch: 1 | remaining: 211s    
step 00377 (29.8%) | loss: 3.156094 | lrm: 1.00 | dt: 244ms | tok/sec: 1,075,061 | mfu: 45.6% | epoch: 1 | remaining: 210s    
step 00378 (29.9%) | loss: 3.158410 | lrm: 1.00 | dt: 242ms | tok/sec: 1,082,823 | mfu: 46.0% | epoch: 1 | remaining: 210s    
step 00379 (29.9%) | loss: 3.165435 | lrm: 1.00 | dt: 246ms | tok/sec: 1,065,556 | mfu: 45.2% | epoch: 1 | remaining: 210s    
step 00380 (30.0%) | loss: 3.164763 | lrm: 1.00 | dt: 241ms | tok/sec: 1,086,536 | mfu: 46.1% | epoch: 1 | remaining: 210s    
step 00381 (30.1%) | loss: 3.166971 | lrm: 1.00 | dt: 248ms | tok/sec: 1,059,073 | mfu: 44.9% | epoch: 1 | remaining: 209s    
step 00382 (30.2%) | loss: 3.167184 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,521 | mfu: 45.9% | epoch: 1 | remaining: 209s    
step 00383 (30.3%) | loss: 3.167903 | lrm: 1.00 | dt: 241ms | tok/sec: 1,086,564 | mfu: 46.1% | epoch: 1 | remaining: 209s    
step 00384 (30.4%) | loss: 3.169185 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,570 | mfu: 45.9% | epoch: 1 | remaining: 209s    
step 00385 (30.4%) | loss: 3.169000 | lrm: 1.00 | dt: 246ms | tok/sec: 1,067,085 | mfu: 45.3% | epoch: 1 | remaining: 208s    
step 00386 (30.5%) | loss: 3.163566 | lrm: 1.00 | dt: 243ms | tok/sec: 1,076,963 | mfu: 45.7% | epoch: 1 | remaining: 208s    
step 00387 (30.6%) | loss: 3.163738 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,307 | mfu: 45.8% | epoch: 1 | remaining: 208s    
step 00388 (30.7%) | loss: 3.159745 | lrm: 1.00 | dt: 243ms | tok/sec: 1,077,697 | mfu: 45.7% | epoch: 1 | remaining: 208s    
step 00389 (30.8%) | loss: 3.154480 | lrm: 1.00 | dt: 243ms | tok/sec: 1,078,637 | mfu: 45.8% | epoch: 1 | remaining: 207s    
step 00390 (30.8%) | loss: 3.156572 | lrm: 1.00 | dt: 243ms | tok/sec: 1,079,993 | mfu: 45.8% | epoch: 1 | remaining: 207s    
step 00391 (30.9%) | loss: 3.157410 | lrm: 1.00 | dt: 243ms | tok/sec: 1,077,358 | mfu: 45.7% | epoch: 1 | remaining: 207s    
step 00392 (31.0%) | loss: 3.155838 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,207 | mfu: 46.0% | epoch: 1 | remaining: 207s    
step 00393 (31.1%) | loss: 3.157951 | lrm: 1.00 | dt: 245ms | tok/sec: 1,069,933 | mfu: 45.4% | epoch: 1 | remaining: 207s    
step 00394 (31.2%) | loss: 3.157386 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,746 | mfu: 45.9% | epoch: 1 | remaining: 206s    
step 00395 (31.2%) | loss: 3.157670 | lrm: 1.00 | dt: 244ms | tok/sec: 1,074,418 | mfu: 45.6% | epoch: 1 | remaining: 206s    
step 00396 (31.3%) | loss: 3.160061 | lrm: 1.00 | dt: 241ms | tok/sec: 1,087,256 | mfu: 46.1% | epoch: 1 | remaining: 206s    
step 00397 (31.4%) | loss: 3.151737 | lrm: 1.00 | dt: 246ms | tok/sec: 1,065,287 | mfu: 45.2% | epoch: 1 | remaining: 206s    
step 00398 (31.5%) | loss: 3.149070 | lrm: 1.00 | dt: 244ms | tok/sec: 1,076,136 | mfu: 45.7% | epoch: 1 | remaining: 205s    
step 00399 (31.6%) | loss: 3.147710 | lrm: 1.00 | dt: 243ms | tok/sec: 1,078,690 | mfu: 45.8% | epoch: 1 | remaining: 205s    
step 00400 (31.7%) | loss: 3.146036 | lrm: 1.00 | dt: 243ms | tok/sec: 1,077,914 | mfu: 45.7% | epoch: 1 | remaining: 205s    
step 00401 (31.7%) | loss: 3.145862 | lrm: 1.00 | dt: 242ms | tok/sec: 1,082,435 | mfu: 45.9% | epoch: 1 | remaining: 205s    
step 00402 (31.8%) | loss: 3.147587 | lrm: 1.00 | dt: 247ms | tok/sec: 1,063,318 | mfu: 45.1% | epoch: 1 | remaining: 204s    
step 00403 (31.9%) | loss: 3.147180 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,311 | mfu: 45.9% | epoch: 1 | remaining: 204s    
step 00404 (32.0%) | loss: 3.146437 | lrm: 1.00 | dt: 243ms | tok/sec: 1,078,275 | mfu: 45.8% | epoch: 1 | remaining: 204s    
step 00405 (32.1%) | loss: 3.147852 | lrm: 1.00 | dt: 243ms | tok/sec: 1,078,075 | mfu: 45.8% | epoch: 1 | remaining: 204s    
step 00406 (32.1%) | loss: 3.145846 | lrm: 1.00 | dt: 244ms | tok/sec: 1,074,108 | mfu: 45.6% | epoch: 1 | remaining: 203s    
step 00407 (32.2%) | loss: 3.144518 | lrm: 1.00 | dt: 241ms | tok/sec: 1,085,696 | mfu: 46.1% | epoch: 1 | remaining: 203s    
step 00408 (32.3%) | loss: 3.143043 | lrm: 1.00 | dt: 245ms | tok/sec: 1,069,840 | mfu: 45.4% | epoch: 1 | remaining: 203s    
step 00409 (32.4%) | loss: 3.140046 | lrm: 1.00 | dt: 244ms | tok/sec: 1,076,548 | mfu: 45.7% | epoch: 1 | remaining: 203s    
step 00410 (32.5%) | loss: 3.139360 | lrm: 1.00 | dt: 244ms | tok/sec: 1,075,720 | mfu: 45.7% | epoch: 1 | remaining: 202s    
step 00411 (32.5%) | loss: 3.130380 | lrm: 1.00 | dt: 246ms | tok/sec: 1,066,214 | mfu: 45.3% | epoch: 1 | remaining: 202s    
step 00412 (32.6%) | loss: 3.132440 | lrm: 1.00 | dt: 242ms | tok/sec: 1,084,493 | mfu: 46.0% | epoch: 1 | remaining: 202s    
step 00413 (32.7%) | loss: 3.131214 | lrm: 1.00 | dt: 245ms | tok/sec: 1,070,172 | mfu: 45.4% | epoch: 1 | remaining: 202s    
step 00414 (32.8%) | loss: 3.129971 | lrm: 1.00 | dt: 244ms | tok/sec: 1,072,553 | mfu: 45.5% | epoch: 1 | remaining: 201s    
step 00415 (32.9%) | loss: 3.129129 | lrm: 1.00 | dt: 246ms | tok/sec: 1,067,564 | mfu: 45.3% | epoch: 1 | remaining: 201s    
step 00416 (33.0%) | loss: 3.128476 | lrm: 1.00 | dt: 243ms | tok/sec: 1,078,763 | mfu: 45.8% | epoch: 1 | remaining: 201s    
step 00417 (33.0%) | loss: 3.129488 | lrm: 1.00 | dt: 241ms | tok/sec: 1,088,307 | mfu: 46.2% | epoch: 1 | remaining: 201s    
step 00418 (33.1%) | loss: 3.129383 | lrm: 1.00 | dt: 247ms | tok/sec: 1,062,371 | mfu: 45.1% | epoch: 1 | remaining: 200s    
step 00419 (33.2%) | loss: 3.127347 | lrm: 1.00 | dt: 244ms | tok/sec: 1,076,310 | mfu: 45.7% | epoch: 1 | remaining: 200s    
step 00420 (33.3%) | loss: 3.128795 | lrm: 1.00 | dt: 246ms | tok/sec: 1,067,194 | mfu: 45.3% | epoch: 1 | remaining: 200s    
step 00421 (33.4%) | loss: 3.123909 | lrm: 1.00 | dt: 243ms | tok/sec: 1,079,282 | mfu: 45.8% | epoch: 1 | remaining: 200s    
step 00422 (33.4%) | loss: 3.123056 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,615 | mfu: 45.9% | epoch: 1 | remaining: 199s    
step 00423 (33.5%) | loss: 3.128825 | lrm: 1.00 | dt: 245ms | tok/sec: 1,071,935 | mfu: 45.5% | epoch: 1 | remaining: 199s    
step 00424 (33.6%) | loss: 3.131404 | lrm: 1.00 | dt: 242ms | tok/sec: 1,084,664 | mfu: 46.0% | epoch: 1 | remaining: 199s    
step 00425 (33.7%) | loss: 3.126155 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,053 | mfu: 46.0% | epoch: 1 | remaining: 199s    
step 00426 (33.8%) | loss: 3.125613 | lrm: 1.00 | dt: 246ms | tok/sec: 1,066,669 | mfu: 45.3% | epoch: 1 | remaining: 198s    
step 00427 (33.8%) | loss: 3.121752 | lrm: 1.00 | dt: 245ms | tok/sec: 1,070,585 | mfu: 45.4% | epoch: 1 | remaining: 198s    
step 00428 (33.9%) | loss: 3.117847 | lrm: 1.00 | dt: 244ms | tok/sec: 1,076,214 | mfu: 45.7% | epoch: 1 | remaining: 198s    
step 00429 (34.0%) | loss: 3.115328 | lrm: 1.00 | dt: 243ms | tok/sec: 1,076,768 | mfu: 45.7% | epoch: 1 | remaining: 198s    
step 00430 (34.1%) | loss: 3.117738 | lrm: 1.00 | dt: 242ms | tok/sec: 1,082,979 | mfu: 46.0% | epoch: 1 | remaining: 197s    
step 00431 (34.2%) | loss: 3.115846 | lrm: 1.00 | dt: 247ms | tok/sec: 1,059,695 | mfu: 45.0% | epoch: 1 | remaining: 197s    
step 00432 (34.3%) | loss: 3.111554 | lrm: 1.00 | dt: 244ms | tok/sec: 1,074,787 | mfu: 45.6% | epoch: 1 | remaining: 197s    
step 00433 (34.3%) | loss: 3.114675 | lrm: 1.00 | dt: 244ms | tok/sec: 1,073,486 | mfu: 45.6% | epoch: 1 | remaining: 197s    
step 00434 (34.4%) | loss: 3.118183 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,712 | mfu: 45.9% | epoch: 1 | remaining: 197s    
step 00435 (34.5%) | loss: 3.120974 | lrm: 1.00 | dt: 242ms | tok/sec: 1,081,271 | mfu: 45.9% | epoch: 1 | remaining: 196s    
step 00436 (34.6%) | loss: 3.119896 | lrm: 1.00 | dt: 245ms | tok/sec: 1,069,521 | mfu: 45.4% | epoch: 1 | remaining: 196s    
step 00437 (34.7%) | loss: 3.118827 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,496 | mfu: 46.0% | epoch: 1 | remaining: 196s    
step 00438 (34.7%) | loss: 3.119339 | lrm: 1.00 | dt: 242ms | tok/sec: 1,084,297 | mfu: 46.0% | epoch: 1 | remaining: 196s    
step 00439 (34.8%) | loss: 3.119678 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,022 | mfu: 45.8% | epoch: 1 | remaining: 195s    
step 00440 (34.9%) | loss: 3.119884 | lrm: 1.00 | dt: 244ms | tok/sec: 1,073,820 | mfu: 45.6% | epoch: 1 | remaining: 195s    
step 00441 (35.0%) | loss: 3.122986 | lrm: 1.00 | dt: 244ms | tok/sec: 1,072,404 | mfu: 45.5% | epoch: 1 | remaining: 195s    
step 00442 (35.1%) | loss: 3.123846 | lrm: 1.00 | dt: 244ms | tok/sec: 1,076,021 | mfu: 45.7% | epoch: 1 | remaining: 195s    
step 00443 (35.1%) | loss: 3.127094 | lrm: 1.00 | dt: 244ms | tok/sec: 1,072,268 | mfu: 45.5% | epoch: 1 | remaining: 194s    
step 00444 (35.2%) | loss: 3.116445 | lrm: 1.00 | dt: 241ms | tok/sec: 1,087,264 | mfu: 46.1% | epoch: 1 | remaining: 194s    
step 00445 (35.3%) | loss: 3.114033 | lrm: 1.00 | dt: 246ms | tok/sec: 1,065,619 | mfu: 45.2% | epoch: 1 | remaining: 194s    
step 00446 (35.4%) | loss: 3.112115 | lrm: 1.00 | dt: 243ms | tok/sec: 1,076,705 | mfu: 45.7% | epoch: 1 | remaining: 194s    
step 00447 (35.5%) | loss: 3.114824 | lrm: 1.00 | dt: 244ms | tok/sec: 1,076,458 | mfu: 45.7% | epoch: 1 | remaining: 193s    
step 00448 (35.5%) | loss: 3.113560 | lrm: 1.00 | dt: 244ms | tok/sec: 1,073,726 | mfu: 45.6% | epoch: 1 | remaining: 193s    
step 00449 (35.6%) | loss: 3.114001 | lrm: 1.00 | dt: 243ms | tok/sec: 1,077,311 | mfu: 45.7% | epoch: 1 | remaining: 193s    
step 00450 (35.7%) | loss: 3.114741 | lrm: 1.00 | dt: 244ms | tok/sec: 1,072,558 | mfu: 45.5% | epoch: 1 | remaining: 193s    
step 00451 (35.8%) | loss: 3.116064 | lrm: 1.00 | dt: 241ms | tok/sec: 1,086,457 | mfu: 46.1% | epoch: 1 | remaining: 192s    
step 00452 (35.9%) | loss: 3.119486 | lrm: 1.00 | dt: 247ms | tok/sec: 1,063,078 | mfu: 45.1% | epoch: 1 | remaining: 192s    
step 00453 (36.0%) | loss: 3.122048 | lrm: 1.00 | dt: 245ms | tok/sec: 1,071,443 | mfu: 45.5% | epoch: 1 | remaining: 192s    
step 00454 (36.0%) | loss: 3.119082 | lrm: 1.00 | dt: 241ms | tok/sec: 1,086,412 | mfu: 46.1% | epoch: 1 | remaining: 192s    
step 00455 (36.1%) | loss: 3.118832 | lrm: 1.00 | dt: 242ms | tok/sec: 1,085,047 | mfu: 46.1% | epoch: 1 | remaining: 191s    
step 00456 (36.2%) | loss: 3.120666 | lrm: 1.00 | dt: 246ms | tok/sec: 1,066,693 | mfu: 45.3% | epoch: 1 | remaining: 191s    
step 00457 (36.3%) | loss: 3.119463 | lrm: 1.00 | dt: 244ms | tok/sec: 1,074,410 | mfu: 45.6% | epoch: 1 | remaining: 191s    
step 00458 (36.4%) | loss: 3.119571 | lrm: 1.00 | dt: 242ms | tok/sec: 1,082,969 | mfu: 46.0% | epoch: 1 | remaining: 191s    
step 00459 (36.4%) | loss: 3.117875 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,995 | mfu: 45.9% | epoch: 1 | remaining: 190s    
step 00460 (36.5%) | loss: 3.118293 | lrm: 1.00 | dt: 245ms | tok/sec: 1,071,901 | mfu: 45.5% | epoch: 1 | remaining: 190s    
step 00461 (36.6%) | loss: 3.120899 | lrm: 1.00 | dt: 246ms | tok/sec: 1,064,403 | mfu: 45.2% | epoch: 1 | remaining: 190s    
