Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 15,728,640
  lm_head                 : 5,242,880
  transformer_matrices    : 24,576,480
  scalars                 : 12
  total                   : 50,790,892
Estimated FLOPs per token: 2.261021e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2
step 00000 (0.0%) | loss: 9.011339 | lrm: 1.00 | dt: 18795ms | tok/sec: 13,947 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 01008 (50.2%) | loss: 2.965884 | lrm: 0.77 | dt: 152ms | tok/sec: 1,725,996 | mfu: 39.4% | epoch: 1 | remaining: 149s    
step 01009 (50.3%) | loss: 2.962088 | lrm: 0.77 | dt: 150ms | tok/sec: 1,745,273 | mfu: 39.9% | epoch: 1 | remaining: 149s    
step 01010 (50.3%) | loss: 2.967027 | lrm: 0.77 | dt: 151ms | tok/sec: 1,737,185 | mfu: 39.7% | epoch: 1 | remaining: 149s    
step 01011 (50.4%) | loss: 2.964830 | lrm: 0.77 | dt: 151ms | tok/sec: 1,740,576 | mfu: 39.8% | epoch: 1 | remaining: 149s    
step 01012 (50.4%) | loss: 2.968447 | lrm: 0.77 | dt: 151ms | tok/sec: 1,739,463 | mfu: 39.7% | epoch: 1 | remaining: 149s    
step 01013 (50.5%) | loss: 2.969514 | lrm: 0.77 | dt: 150ms | tok/sec: 1,748,186 | mfu: 39.9% | epoch: 1 | remaining: 148s    
step 01014 (50.5%) | loss: 2.963331 | lrm: 0.77 | dt: 151ms | tok/sec: 1,736,902 | mfu: 39.7% | epoch: 1 | remaining: 148s    
step 01015 (50.6%) | loss: 2.970621 | lrm: 0.77 | dt: 153ms | tok/sec: 1,717,538 | mfu: 39.2% | epoch: 1 | remaining: 148s    
step 01016 (50.6%) | loss: 2.974468 | lrm: 0.77 | dt: 150ms | tok/sec: 1,746,454 | mfu: 39.9% | epoch: 1 | remaining: 148s    
step 01017 (50.7%) | loss: 2.972619 | lrm: 0.77 | dt: 150ms | tok/sec: 1,744,996 | mfu: 39.9% | epoch: 1 | remaining: 148s    
step 01018 (50.7%) | loss: 2.964867 | lrm: 0.76 | dt: 150ms | tok/sec: 1,750,421 | mfu: 40.0% | epoch: 1 | remaining: 148s    
step 01019 (50.8%) | loss: 2.964457 | lrm: 0.76 | dt: 152ms | tok/sec: 1,721,324 | mfu: 39.3% | epoch: 1 | remaining: 148s    
step 01020 (50.8%) | loss: 2.968626 | lrm: 0.76 | dt: 151ms | tok/sec: 1,735,236 | mfu: 39.7% | epoch: 1 | remaining: 147s    
step 01021 (50.9%) | loss: 2.965556 | lrm: 0.76 | dt: 152ms | tok/sec: 1,729,819 | mfu: 39.5% | epoch: 1 | remaining: 147s    
step 01022 (50.9%) | loss: 2.960152 | lrm: 0.76 | dt: 152ms | tok/sec: 1,729,626 | mfu: 39.5% | epoch: 1 | remaining: 147s    
step 01023 (51.0%) | loss: 2.955457 | lrm: 0.76 | dt: 150ms | tok/sec: 1,749,630 | mfu: 40.0% | epoch: 1 | remaining: 147s    
step 01024 (51.0%) | loss: 2.960191 | lrm: 0.76 | dt: 151ms | tok/sec: 1,732,155 | mfu: 39.6% | epoch: 1 | remaining: 147s    
step 01025 (51.1%) | loss: 2.962126 | lrm: 0.76 | dt: 151ms | tok/sec: 1,734,740 | mfu: 39.6% | epoch: 1 | remaining: 147s    
step 01026 (51.1%) | loss: 2.962273 | lrm: 0.76 | dt: 151ms | tok/sec: 1,730,508 | mfu: 39.5% | epoch: 1 | remaining: 146s    
step 01027 (51.2%) | loss: 2.962602 | lrm: 0.76 | dt: 153ms | tok/sec: 1,715,860 | mfu: 39.2% | epoch: 1 | remaining: 146s    
step 01028 (51.2%) | loss: 2.956613 | lrm: 0.76 | dt: 152ms | tok/sec: 1,722,012 | mfu: 39.3% | epoch: 1 | remaining: 146s    
step 01029 (51.3%) | loss: 2.955670 | lrm: 0.76 | dt: 151ms | tok/sec: 1,731,953 | mfu: 39.6% | epoch: 1 | remaining: 146s    
step 01030 (51.3%) | loss: 2.957648 | lrm: 0.76 | dt: 151ms | tok/sec: 1,740,628 | mfu: 39.8% | epoch: 1 | remaining: 146s    
step 01031 (51.4%) | loss: 2.957363 | lrm: 0.75 | dt: 152ms | tok/sec: 1,723,126 | mfu: 39.4% | epoch: 1 | remaining: 146s    
step 01032 (51.4%) | loss: 2.958146 | lrm: 0.75 | dt: 149ms | tok/sec: 1,754,440 | mfu: 40.1% | epoch: 1 | remaining: 146s    
step 01033 (51.5%) | loss: 2.967036 | lrm: 0.75 | dt: 153ms | tok/sec: 1,717,090 | mfu: 39.2% | epoch: 1 | remaining: 145s    
step 01034 (51.5%) | loss: 2.963574 | lrm: 0.75 | dt: 150ms | tok/sec: 1,745,497 | mfu: 39.9% | epoch: 1 | remaining: 145s    
step 01035 (51.6%) | loss: 2.969179 | lrm: 0.75 | dt: 151ms | tok/sec: 1,737,127 | mfu: 39.7% | epoch: 1 | remaining: 145s    
step 01036 (51.6%) | loss: 2.961141 | lrm: 0.75 | dt: 151ms | tok/sec: 1,740,292 | mfu: 39.8% | epoch: 1 | remaining: 145s    
step 01037 (51.7%) | loss: 2.958149 | lrm: 0.75 | dt: 152ms | tok/sec: 1,720,979 | mfu: 39.3% | epoch: 1 | remaining: 145s    
step 01038 (51.7%) | loss: 2.956160 | lrm: 0.75 | dt: 151ms | tok/sec: 1,740,807 | mfu: 39.8% | epoch: 1 | remaining: 145s    
step 01039 (51.8%) | loss: 2.956708 | lrm: 0.75 | dt: 161ms | tok/sec: 1,626,660 | mfu: 37.2% | epoch: 1 | remaining: 145s    
step 01040 (51.8%) | loss: 2.958033 | lrm: 0.75 | dt: 150ms | tok/sec: 1,745,181 | mfu: 39.9% | epoch: 1 | remaining: 144s    
step 01041 (51.9%) | loss: 2.958332 | lrm: 0.75 | dt: 151ms | tok/sec: 1,740,554 | mfu: 39.8% | epoch: 1 | remaining: 144s    
step 01042 (51.9%) | loss: 2.957495 | lrm: 0.75 | dt: 151ms | tok/sec: 1,732,373 | mfu: 39.6% | epoch: 1 | remaining: 144s    
step 01043 (52.0%) | loss: 2.954159 | lrm: 0.75 | dt: 151ms | tok/sec: 1,738,108 | mfu: 39.7% | epoch: 1 | remaining: 144s    
step 01044 (52.0%) | loss: 2.964490 | lrm: 0.74 | dt: 152ms | tok/sec: 1,727,075 | mfu: 39.5% | epoch: 1 | remaining: 144s    
step 01045 (52.1%) | loss: 2.961936 | lrm: 0.74 | dt: 153ms | tok/sec: 1,714,608 | mfu: 39.2% | epoch: 1 | remaining: 144s    
step 01046 (52.1%) | loss: 2.963067 | lrm: 0.74 | dt: 151ms | tok/sec: 1,730,361 | mfu: 39.5% | epoch: 1 | remaining: 143s    
step 01047 (52.2%) | loss: 2.962678 | lrm: 0.74 | dt: 151ms | tok/sec: 1,731,991 | mfu: 39.6% | epoch: 1 | remaining: 143s    
step 01048 (52.2%) | loss: 2.964724 | lrm: 0.74 | dt: 151ms | tok/sec: 1,739,114 | mfu: 39.7% | epoch: 1 | remaining: 143s    
step 01049 (52.3%) | loss: 2.965462 | lrm: 0.74 | dt: 151ms | tok/sec: 1,741,157 | mfu: 39.8% | epoch: 1 | remaining: 143s    
step 01050 (52.3%) | loss: 2.953786 | lrm: 0.74 | dt: 152ms | tok/sec: 1,727,884 | mfu: 39.5% | epoch: 1 | remaining: 143s    
step 01051 (52.4%) | loss: 2.946269 | lrm: 0.74 | dt: 151ms | tok/sec: 1,738,237 | mfu: 39.7% | epoch: 1 | remaining: 143s    
step 01052 (52.4%) | loss: 2.947608 | lrm: 0.74 | dt: 152ms | tok/sec: 1,722,198 | mfu: 39.4% | epoch: 1 | remaining: 143s    
step 01053 (52.5%) | loss: 2.943886 | lrm: 0.74 | dt: 151ms | tok/sec: 1,732,622 | mfu: 39.6% | epoch: 1 | remaining: 142s    
step 01054 (52.5%) | loss: 2.939307 | lrm: 0.74 | dt: 151ms | tok/sec: 1,732,979 | mfu: 39.6% | epoch: 1 | remaining: 142s    
step 01055 (52.6%) | loss: 2.938252 | lrm: 0.74 | dt: 152ms | tok/sec: 1,729,980 | mfu: 39.5% | epoch: 1 | remaining: 142s    
step 01056 (52.6%) | loss: 2.937243 | lrm: 0.74 | dt: 151ms | tok/sec: 1,737,133 | mfu: 39.7% | epoch: 1 | remaining: 142s    
step 01057 (52.7%) | loss: 2.937544 | lrm: 0.73 | dt: 152ms | tok/sec: 1,725,376 | mfu: 39.4% | epoch: 1 | remaining: 142s    
step 01058 (52.7%) | loss: 2.931505 | lrm: 0.73 | dt: 150ms | tok/sec: 1,742,946 | mfu: 39.8% | epoch: 1 | remaining: 142s    
step 01059 (52.8%) | loss: 2.930490 | lrm: 0.73 | dt: 153ms | tok/sec: 1,713,390 | mfu: 39.2% | epoch: 1 | remaining: 141s    
step 01060 (52.8%) | loss: 2.927635 | lrm: 0.73 | dt: 152ms | tok/sec: 1,727,515 | mfu: 39.5% | epoch: 1 | remaining: 141s    
step 01061 (52.9%) | loss: 2.928642 | lrm: 0.73 | dt: 150ms | tok/sec: 1,750,544 | mfu: 40.0% | epoch: 1 | remaining: 141s    
step 01062 (52.9%) | loss: 2.935129 | lrm: 0.73 | dt: 151ms | tok/sec: 1,738,798 | mfu: 39.7% | epoch: 1 | remaining: 141s    
step 01063 (53.0%) | loss: 2.924742 | lrm: 0.73 | dt: 151ms | tok/sec: 1,733,337 | mfu: 39.6% | epoch: 1 | remaining: 141s    
step 01064 (53.0%) | loss: 2.925058 | lrm: 0.73 | dt: 152ms | tok/sec: 1,725,625 | mfu: 39.4% | epoch: 1 | remaining: 141s    
step 01065 (53.1%) | loss: 2.924540 | lrm: 0.73 | dt: 151ms | tok/sec: 1,734,188 | mfu: 39.6% | epoch: 1 | remaining: 141s    
step 01066 (53.1%) | loss: 2.932502 | lrm: 0.73 | dt: 152ms | tok/sec: 1,730,154 | mfu: 39.5% | epoch: 1 | remaining: 140s    
step 01067 (53.2%) | loss: 2.934689 | lrm: 0.73 | dt: 150ms | tok/sec: 1,743,916 | mfu: 39.8% | epoch: 1 | remaining: 140s    
step 01068 (53.2%) | loss: 2.938412 | lrm: 0.73 | dt: 151ms | tok/sec: 1,739,898 | mfu: 39.8% | epoch: 1 | remaining: 140s    
step 01069 (53.3%) | loss: 2.935008 | lrm: 0.73 | dt: 152ms | tok/sec: 1,727,450 | mfu: 39.5% | epoch: 1 | remaining: 140s    
step 01070 (53.3%) | loss: 2.935823 | lrm: 0.72 | dt: 151ms | tok/sec: 1,732,684 | mfu: 39.6% | epoch: 1 | remaining: 140s    
step 01071 (53.4%) | loss: 2.929888 | lrm: 0.72 | dt: 151ms | tok/sec: 1,731,391 | mfu: 39.6% | epoch: 1 | remaining: 140s    
step 01072 (53.4%) | loss: 2.926924 | lrm: 0.72 | dt: 150ms | tok/sec: 1,748,840 | mfu: 40.0% | epoch: 1 | remaining: 140s    
step 01073 (53.5%) | loss: 2.927172 | lrm: 0.72 | dt: 151ms | tok/sec: 1,734,633 | mfu: 39.6% | epoch: 1 | remaining: 139s    
step 01074 (53.5%) | loss: 2.929560 | lrm: 0.72 | dt: 150ms | tok/sec: 1,751,763 | mfu: 40.0% | epoch: 1 | remaining: 139s    
step 01075 (53.6%) | loss: 2.932895 | lrm: 0.72 | dt: 151ms | tok/sec: 1,736,886 | mfu: 39.7% | epoch: 1 | remaining: 139s    
step 01076 (53.6%) | loss: 2.930054 | lrm: 0.72 | dt: 151ms | tok/sec: 1,732,212 | mfu: 39.6% | epoch: 1 | remaining: 139s    
step 01077 (53.7%) | loss: 2.933269 | lrm: 0.72 | dt: 151ms | tok/sec: 1,730,914 | mfu: 39.6% | epoch: 1 | remaining: 139s    
step 01078 (53.7%) | loss: 2.941215 | lrm: 0.72 | dt: 152ms | tok/sec: 1,723,026 | mfu: 39.4% | epoch: 1 | remaining: 139s    
step 01079 (53.8%) | loss: 2.940896 | lrm: 0.72 | dt: 152ms | tok/sec: 1,729,890 | mfu: 39.5% | epoch: 1 | remaining: 138s    
step 01080 (53.8%) | loss: 2.937806 | lrm: 0.72 | dt: 151ms | tok/sec: 1,730,928 | mfu: 39.6% | epoch: 1 | remaining: 138s    
step 01081 (53.9%) | loss: 2.939629 | lrm: 0.72 | dt: 150ms | tok/sec: 1,749,686 | mfu: 40.0% | epoch: 1 | remaining: 138s    
step 01082 (53.9%) | loss: 2.937212 | lrm: 0.72 | dt: 152ms | tok/sec: 1,728,984 | mfu: 39.5% | epoch: 1 | remaining: 138s    
step 01083 (54.0%) | loss: 2.940882 | lrm: 0.72 | dt: 150ms | tok/sec: 1,745,805 | mfu: 39.9% | epoch: 1 | remaining: 138s    
step 01084 (54.0%) | loss: 2.943303 | lrm: 0.71 | dt: 151ms | tok/sec: 1,731,877 | mfu: 39.6% | epoch: 1 | remaining: 138s    
step 01085 (54.1%) | loss: 2.943485 | lrm: 0.71 | dt: 152ms | tok/sec: 1,728,596 | mfu: 39.5% | epoch: 1 | remaining: 138s    
step 01086 (54.1%) | loss: 2.944773 | lrm: 0.71 | dt: 153ms | tok/sec: 1,714,985 | mfu: 39.2% | epoch: 1 | remaining: 137s    
step 01087 (54.2%) | loss: 2.940447 | lrm: 0.71 | dt: 151ms | tok/sec: 1,738,751 | mfu: 39.7% | epoch: 1 | remaining: 137s    
step 01088 (54.2%) | loss: 2.939147 | lrm: 0.71 | dt: 206ms | tok/sec: 1,270,704 | mfu: 29.0% | epoch: 1 | remaining: 137s    
step 01089 (54.3%) | loss: 2.936850 | lrm: 0.71 | dt: 149ms | tok/sec: 1,764,574 | mfu: 40.3% | epoch: 1 | remaining: 137s    
step 01090 (54.4%) | loss: 2.932181 | lrm: 0.71 | dt: 149ms | tok/sec: 1,761,095 | mfu: 40.2% | epoch: 1 | remaining: 137s    
step 01091 (54.4%) | loss: 2.932381 | lrm: 0.71 | dt: 148ms | tok/sec: 1,776,735 | mfu: 40.6% | epoch: 1 | remaining: 137s    
step 01092 (54.5%) | loss: 2.936509 | lrm: 0.71 | dt: 150ms | tok/sec: 1,750,627 | mfu: 40.0% | epoch: 1 | remaining: 136s    
step 01093 (54.5%) | loss: 2.933508 | lrm: 0.71 | dt: 151ms | tok/sec: 1,737,232 | mfu: 39.7% | epoch: 1 | remaining: 136s    
step 01094 (54.6%) | loss: 2.939035 | lrm: 0.71 | dt: 161ms | tok/sec: 1,629,403 | mfu: 37.2% | epoch: 1 | remaining: 136s    
step 01095 (54.6%) | loss: 2.941008 | lrm: 0.71 | dt: 153ms | tok/sec: 1,708,746 | mfu: 39.0% | epoch: 1 | remaining: 136s    
step 01096 (54.7%) | loss: 2.933053 | lrm: 0.70 | dt: 150ms | tok/sec: 1,746,254 | mfu: 39.9% | epoch: 1 | remaining: 136s    
step 01097 (54.7%) | loss: 2.937529 | lrm: 0.70 | dt: 148ms | tok/sec: 1,772,105 | mfu: 40.5% | epoch: 1 | remaining: 136s    
step 01098 (54.8%) | loss: 2.940844 | lrm: 0.70 | dt: 148ms | tok/sec: 1,773,992 | mfu: 40.5% | epoch: 1 | remaining: 136s    
step 01099 (54.8%) | loss: 2.937959 | lrm: 0.70 | dt: 149ms | tok/sec: 1,760,421 | mfu: 40.2% | epoch: 1 | remaining: 135s    
step 01100 (54.9%) | loss: 2.933174 | lrm: 0.70 | dt: 155ms | tok/sec: 1,692,465 | mfu: 38.7% | epoch: 1 | remaining: 135s    
step 01101 (54.9%) | loss: 2.925792 | lrm: 0.70 | dt: 155ms | tok/sec: 1,692,553 | mfu: 38.7% | epoch: 1 | remaining: 135s    
step 01102 (55.0%) | loss: 2.930862 | lrm: 0.70 | dt: 151ms | tok/sec: 1,731,184 | mfu: 39.6% | epoch: 1 | remaining: 135s    
step 01103 (55.0%) | loss: 2.924032 | lrm: 0.70 | dt: 151ms | tok/sec: 1,735,770 | mfu: 39.7% | epoch: 1 | remaining: 135s    
step 01104 (55.1%) | loss: 2.922411 | lrm: 0.70 | dt: 148ms | tok/sec: 1,767,354 | mfu: 40.4% | epoch: 1 | remaining: 135s    
step 01105 (55.1%) | loss: 2.918911 | lrm: 0.70 | dt: 207ms | tok/sec: 1,264,243 | mfu: 28.9% | epoch: 1 | remaining: 134s    
step 01106 (55.2%) | loss: 2.919318 | lrm: 0.70 | dt: 149ms | tok/sec: 1,764,095 | mfu: 40.3% | epoch: 1 | remaining: 134s    
step 01107 (55.2%) | loss: 2.922310 | lrm: 0.70 | dt: 148ms | tok/sec: 1,770,253 | mfu: 40.5% | epoch: 1 | remaining: 134s    
step 01108 (55.3%) | loss: 2.921321 | lrm: 0.70 | dt: 149ms | tok/sec: 1,760,387 | mfu: 40.2% | epoch: 1 | remaining: 134s    
step 01109 (55.3%) | loss: 2.927225 | lrm: 0.69 | dt: 150ms | tok/sec: 1,749,803 | mfu: 40.0% | epoch: 1 | remaining: 134s    
step 01110 (55.4%) | loss: 2.927029 | lrm: 0.69 | dt: 152ms | tok/sec: 1,728,267 | mfu: 39.5% | epoch: 1 | remaining: 134s    
step 01111 (55.4%) | loss: 2.932103 | lrm: 0.69 | dt: 164ms | tok/sec: 1,601,833 | mfu: 36.6% | epoch: 1 | remaining: 134s    
step 01112 (55.5%) | loss: 2.935476 | lrm: 0.69 | dt: 151ms | tok/sec: 1,735,943 | mfu: 39.7% | epoch: 1 | remaining: 133s    
step 01113 (55.5%) | loss: 2.938684 | lrm: 0.69 | dt: 149ms | tok/sec: 1,756,175 | mfu: 40.1% | epoch: 1 | remaining: 133s    
step 01114 (55.6%) | loss: 2.937136 | lrm: 0.69 | dt: 149ms | tok/sec: 1,763,974 | mfu: 40.3% | epoch: 1 | remaining: 133s    
step 01115 (55.6%) | loss: 2.933025 | lrm: 0.69 | dt: 149ms | tok/sec: 1,756,848 | mfu: 40.1% | epoch: 1 | remaining: 133s    
step 01116 (55.7%) | loss: 2.922424 | lrm: 0.69 | dt: 149ms | tok/sec: 1,759,466 | mfu: 40.2% | epoch: 1 | remaining: 133s    
step 01117 (55.7%) | loss: 2.923837 | lrm: 0.69 | dt: 155ms | tok/sec: 1,691,860 | mfu: 38.7% | epoch: 1 | remaining: 133s    
step 01118 (55.8%) | loss: 2.917332 | lrm: 0.69 | dt: 155ms | tok/sec: 1,690,118 | mfu: 38.6% | epoch: 1 | remaining: 132s    
step 01119 (55.8%) | loss: 2.921370 | lrm: 0.69 | dt: 151ms | tok/sec: 1,735,274 | mfu: 39.7% | epoch: 1 | remaining: 132s    
step 01120 (55.9%) | loss: 2.932830 | lrm: 0.69 | dt: 150ms | tok/sec: 1,742,601 | mfu: 39.8% | epoch: 1 | remaining: 132s    
step 01121 (55.9%) | loss: 2.928104 | lrm: 0.69 | dt: 149ms | tok/sec: 1,765,166 | mfu: 40.3% | epoch: 1 | remaining: 132s    
step 01122 (56.0%) | loss: 2.921676 | lrm: 0.69 | dt: 151ms | tok/sec: 1,736,230 | mfu: 39.7% | epoch: 1 | remaining: 132s    
step 01123 (56.0%) | loss: 2.927531 | lrm: 0.68 | dt: 152ms | tok/sec: 1,725,473 | mfu: 39.4% | epoch: 1 | remaining: 132s    
step 01124 (56.1%) | loss: 2.921748 | lrm: 0.68 | dt: 154ms | tok/sec: 1,699,549 | mfu: 38.8% | epoch: 1 | remaining: 132s    
step 01125 (56.1%) | loss: 2.916161 | lrm: 0.68 | dt: 153ms | tok/sec: 1,716,627 | mfu: 39.2% | epoch: 1 | remaining: 131s    
step 01126 (56.2%) | loss: 2.918416 | lrm: 0.68 | dt: 151ms | tok/sec: 1,737,720 | mfu: 39.7% | epoch: 1 | remaining: 131s    
step 01127 (56.2%) | loss: 2.916895 | lrm: 0.68 | dt: 150ms | tok/sec: 1,752,156 | mfu: 40.0% | epoch: 1 | remaining: 131s    
step 01128 (56.3%) | loss: 2.918843 | lrm: 0.68 | dt: 150ms | tok/sec: 1,746,298 | mfu: 39.9% | epoch: 1 | remaining: 131s    
step 01129 (56.3%) | loss: 2.929804 | lrm: 0.68 | dt: 149ms | tok/sec: 1,754,026 | mfu: 40.1% | epoch: 1 | remaining: 131s    
step 01130 (56.4%) | loss: 2.932501 | lrm: 0.68 | dt: 153ms | tok/sec: 1,711,683 | mfu: 39.1% | epoch: 1 | remaining: 131s    
step 01131 (56.4%) | loss: 2.930326 | lrm: 0.68 | dt: 152ms | tok/sec: 1,724,053 | mfu: 39.4% | epoch: 1 | remaining: 131s    
step 01132 (56.5%) | loss: 2.926246 | lrm: 0.68 | dt: 152ms | tok/sec: 1,723,653 | mfu: 39.4% | epoch: 1 | remaining: 130s    
step 01133 (56.6%) | loss: 2.934828 | lrm: 0.68 | dt: 150ms | tok/sec: 1,747,253 | mfu: 39.9% | epoch: 1 | remaining: 130s    
step 01134 (56.6%) | loss: 2.936475 | lrm: 0.68 | dt: 150ms | tok/sec: 1,745,979 | mfu: 39.9% | epoch: 1 | remaining: 130s    
step 01135 (56.7%) | loss: 2.938170 | lrm: 0.68 | dt: 151ms | tok/sec: 1,739,386 | mfu: 39.7% | epoch: 1 | remaining: 130s    
step 01136 (56.7%) | loss: 2.935477 | lrm: 0.67 | dt: 151ms | tok/sec: 1,737,138 | mfu: 39.7% | epoch: 1 | remaining: 130s    
step 01137 (56.8%) | loss: 2.930188 | lrm: 0.67 | dt: 154ms | tok/sec: 1,698,942 | mfu: 38.8% | epoch: 1 | remaining: 130s    
step 01138 (56.8%) | loss: 2.929063 | lrm: 0.67 | dt: 153ms | tok/sec: 1,718,258 | mfu: 39.3% | epoch: 1 | remaining: 129s    
step 01139 (56.9%) | loss: 2.928634 | lrm: 0.67 | dt: 152ms | tok/sec: 1,729,183 | mfu: 39.5% | epoch: 1 | remaining: 129s    
step 01140 (56.9%) | loss: 2.927712 | lrm: 0.67 | dt: 150ms | tok/sec: 1,745,758 | mfu: 39.9% | epoch: 1 | remaining: 129s    
step 01141 (57.0%) | loss: 2.930491 | lrm: 0.67 | dt: 150ms | tok/sec: 1,752,966 | mfu: 40.1% | epoch: 1 | remaining: 129s    
step 01142 (57.0%) | loss: 2.926583 | lrm: 0.67 | dt: 151ms | tok/sec: 1,734,248 | mfu: 39.6% | epoch: 1 | remaining: 129s    
step 01143 (57.1%) | loss: 2.925243 | lrm: 0.67 | dt: 152ms | tok/sec: 1,729,338 | mfu: 39.5% | epoch: 1 | remaining: 129s    
step 01144 (57.1%) | loss: 2.923722 | lrm: 0.67 | dt: 152ms | tok/sec: 1,726,178 | mfu: 39.4% | epoch: 1 | remaining: 129s    
step 01145 (57.2%) | loss: 2.918274 | lrm: 0.67 | dt: 151ms | tok/sec: 1,735,644 | mfu: 39.7% | epoch: 1 | remaining: 128s    
step 01146 (57.2%) | loss: 2.914599 | lrm: 0.67 | dt: 150ms | tok/sec: 1,747,461 | mfu: 39.9% | epoch: 1 | remaining: 128s    
step 01147 (57.3%) | loss: 2.922490 | lrm: 0.67 | dt: 150ms | tok/sec: 1,747,447 | mfu: 39.9% | epoch: 1 | remaining: 128s    
step 01148 (57.3%) | loss: 2.933285 | lrm: 0.67 | dt: 152ms | tok/sec: 1,727,295 | mfu: 39.5% | epoch: 1 | remaining: 128s    
step 01149 (57.4%) | loss: 2.931527 | lrm: 0.66 | dt: 149ms | tok/sec: 1,754,852 | mfu: 40.1% | epoch: 1 | remaining: 128s    
step 01150 (57.4%) | loss: 2.934897 | lrm: 0.66 | dt: 152ms | tok/sec: 1,730,162 | mfu: 39.5% | epoch: 1 | remaining: 128s    
step 01151 (57.5%) | loss: 2.934844 | lrm: 0.66 | dt: 151ms | tok/sec: 1,734,357 | mfu: 39.6% | epoch: 1 | remaining: 127s    
step 01152 (57.5%) | loss: 2.936779 | lrm: 0.66 | dt: 152ms | tok/sec: 1,723,726 | mfu: 39.4% | epoch: 1 | remaining: 127s    
step 01153 (57.6%) | loss: 2.935964 | lrm: 0.66 | dt: 150ms | tok/sec: 1,744,284 | mfu: 39.9% | epoch: 1 | remaining: 127s    
step 01154 (57.6%) | loss: 2.935652 | lrm: 0.66 | dt: 150ms | tok/sec: 1,751,297 | mfu: 40.0% | epoch: 1 | remaining: 127s    
step 01155 (57.7%) | loss: 2.934843 | lrm: 0.66 | dt: 151ms | tok/sec: 1,733,906 | mfu: 39.6% | epoch: 1 | remaining: 127s    
step 01156 (57.7%) | loss: 2.945735 | lrm: 0.66 | dt: 153ms | tok/sec: 1,710,133 | mfu: 39.1% | epoch: 1 | remaining: 127s    
step 01157 (57.8%) | loss: 2.938176 | lrm: 0.66 | dt: 153ms | tok/sec: 1,717,748 | mfu: 39.3% | epoch: 1 | remaining: 127s    
step 01158 (57.8%) | loss: 2.936653 | lrm: 0.66 | dt: 151ms | tok/sec: 1,733,113 | mfu: 39.6% | epoch: 1 | remaining: 126s    
step 01159 (57.9%) | loss: 2.934955 | lrm: 0.66 | dt: 152ms | tok/sec: 1,728,403 | mfu: 39.5% | epoch: 1 | remaining: 126s    
step 01160 (57.9%) | loss: 2.928670 | lrm: 0.66 | dt: 149ms | tok/sec: 1,757,916 | mfu: 40.2% | epoch: 1 | remaining: 126s    
step 01161 (58.0%) | loss: 2.927602 | lrm: 0.66 | dt: 151ms | tok/sec: 1,737,553 | mfu: 39.7% | epoch: 1 | remaining: 126s    
step 01162 (58.0%) | loss: 2.926634 | lrm: 0.65 | dt: 149ms | tok/sec: 1,753,562 | mfu: 40.1% | epoch: 1 | remaining: 126s    
step 01163 (58.1%) | loss: 2.924548 | lrm: 0.65 | dt: 151ms | tok/sec: 1,738,086 | mfu: 39.7% | epoch: 1 | remaining: 126s    
step 01164 (58.1%) | loss: 2.923292 | lrm: 0.65 | dt: 151ms | tok/sec: 1,734,751 | mfu: 39.6% | epoch: 1 | remaining: 126s    
step 01165 (58.2%) | loss: 2.917160 | lrm: 0.65 | dt: 153ms | tok/sec: 1,718,913 | mfu: 39.3% | epoch: 1 | remaining: 125s    
step 01166 (58.2%) | loss: 2.917343 | lrm: 0.65 | dt: 152ms | tok/sec: 1,726,877 | mfu: 39.5% | epoch: 1 | remaining: 125s    
step 01167 (58.3%) | loss: 2.910748 | lrm: 0.65 | dt: 168ms | tok/sec: 1,556,519 | mfu: 35.6% | epoch: 1 | remaining: 125s    
step 01168 (58.3%) | loss: 2.905284 | lrm: 0.65 | dt: 148ms | tok/sec: 1,772,173 | mfu: 40.5% | epoch: 1 | remaining: 125s    
step 01169 (58.4%) | loss: 2.906737 | lrm: 0.65 | dt: 150ms | tok/sec: 1,745,015 | mfu: 39.9% | epoch: 1 | remaining: 125s    
step 01170 (58.4%) | loss: 2.903470 | lrm: 0.65 | dt: 149ms | tok/sec: 1,755,508 | mfu: 40.1% | epoch: 1 | remaining: 125s    
step 01171 (58.5%) | loss: 2.904992 | lrm: 0.65 | dt: 152ms | tok/sec: 1,729,991 | mfu: 39.5% | epoch: 1 | remaining: 124s    
step 01172 (58.5%) | loss: 2.904675 | lrm: 0.65 | dt: 152ms | tok/sec: 1,724,364 | mfu: 39.4% | epoch: 1 | remaining: 124s    
step 01173 (58.6%) | loss: 2.912691 | lrm: 0.65 | dt: 154ms | tok/sec: 1,701,751 | mfu: 38.9% | epoch: 1 | remaining: 124s    
step 01174 (58.6%) | loss: 2.912999 | lrm: 0.65 | dt: 151ms | tok/sec: 1,737,734 | mfu: 39.7% | epoch: 1 | remaining: 124s    
step 01175 (58.7%) | loss: 2.911826 | lrm: 0.64 | dt: 150ms | tok/sec: 1,747,411 | mfu: 39.9% | epoch: 1 | remaining: 124s    
