Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 39,322,240
  scalars                 : 20
  total                   : 68,682,388
Estimated FLOPs per token: 3.428882e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 12120ms | tok/sec: 21,629 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.861815 | lrm: 1.00 | dt: 212ms | tok/sec: 1,234,972 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.451084 | lrm: 1.00 | dt: 217ms | tok/sec: 1,206,622 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.986901 | lrm: 1.00 | dt: 217ms | tok/sec: 1,208,436 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.595962 | lrm: 1.00 | dt: 218ms | tok/sec: 1,199,860 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.270475 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,699 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.023153 | lrm: 1.00 | dt: 218ms | tok/sec: 1,202,111 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.820238 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,056 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.648463 | lrm: 1.00 | dt: 215ms | tok/sec: 1,218,012 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.503807 | lrm: 1.00 | dt: 230ms | tok/sec: 1,138,687 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.384164 | lrm: 1.00 | dt: 225ms | tok/sec: 1,166,631 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.278287 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,446 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.183837 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,610 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.104835 | lrm: 1.00 | dt: 221ms | tok/sec: 1,183,817 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00307 (21.9%) | loss: 3.266510 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,063 | mfu: 41.1% | epoch: 1 | remaining: 234s    
step 00308 (21.9%) | loss: 3.271097 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,906 | mfu: 41.2% | epoch: 1 | remaining: 234s    
step 00309 (22.0%) | loss: 3.271931 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,125 | mfu: 41.2% | epoch: 1 | remaining: 234s    
step 00310 (22.1%) | loss: 3.272063 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,120 | mfu: 41.0% | epoch: 1 | remaining: 234s    
step 00311 (22.2%) | loss: 3.268565 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,783 | mfu: 41.0% | epoch: 1 | remaining: 233s    
step 00312 (22.2%) | loss: 3.266005 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,782 | mfu: 41.2% | epoch: 1 | remaining: 233s    
step 00313 (22.3%) | loss: 3.263317 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,371 | mfu: 41.0% | epoch: 1 | remaining: 233s    
step 00314 (22.4%) | loss: 3.259013 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,760 | mfu: 40.9% | epoch: 1 | remaining: 233s    
step 00315 (22.5%) | loss: 3.259156 | lrm: 1.00 | dt: 223ms | tok/sec: 1,178,051 | mfu: 40.8% | epoch: 1 | remaining: 232s    
step 00316 (22.5%) | loss: 3.256134 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,806 | mfu: 41.0% | epoch: 1 | remaining: 232s    
step 00317 (22.6%) | loss: 3.255601 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,599 | mfu: 41.2% | epoch: 1 | remaining: 232s    
step 00318 (22.7%) | loss: 3.256356 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,277 | mfu: 40.8% | epoch: 1 | remaining: 232s    
step 00319 (22.8%) | loss: 3.253807 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,218 | mfu: 41.0% | epoch: 1 | remaining: 232s    
step 00320 (22.8%) | loss: 3.249180 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,432 | mfu: 41.5% | epoch: 1 | remaining: 231s    
step 00321 (22.9%) | loss: 3.245146 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,959 | mfu: 41.1% | epoch: 1 | remaining: 231s    
step 00322 (23.0%) | loss: 3.246613 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,990 | mfu: 41.1% | epoch: 1 | remaining: 231s    
step 00323 (23.1%) | loss: 3.244673 | lrm: 1.00 | dt: 222ms | tok/sec: 1,183,126 | mfu: 41.0% | epoch: 1 | remaining: 231s    
step 00324 (23.1%) | loss: 3.244432 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,409 | mfu: 40.9% | epoch: 1 | remaining: 230s    
step 00325 (23.2%) | loss: 3.242560 | lrm: 1.00 | dt: 222ms | tok/sec: 1,183,237 | mfu: 41.0% | epoch: 1 | remaining: 230s    
step 00326 (23.3%) | loss: 3.245929 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,259 | mfu: 40.9% | epoch: 1 | remaining: 230s    
step 00327 (23.3%) | loss: 3.242918 | lrm: 1.00 | dt: 223ms | tok/sec: 1,177,525 | mfu: 40.8% | epoch: 1 | remaining: 230s    
step 00328 (23.4%) | loss: 3.239695 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,181 | mfu: 41.0% | epoch: 1 | remaining: 230s    
step 00329 (23.5%) | loss: 3.239666 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,448 | mfu: 41.1% | epoch: 1 | remaining: 229s    
step 00330 (23.6%) | loss: 3.241521 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,525 | mfu: 41.1% | epoch: 1 | remaining: 229s    
step 00331 (23.6%) | loss: 3.237581 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,541 | mfu: 40.9% | epoch: 1 | remaining: 229s    
step 00332 (23.7%) | loss: 3.237692 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,606 | mfu: 41.4% | epoch: 1 | remaining: 229s    
step 00333 (23.8%) | loss: 3.236169 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,051 | mfu: 41.2% | epoch: 1 | remaining: 228s    
step 00334 (23.9%) | loss: 3.234784 | lrm: 1.00 | dt: 217ms | tok/sec: 1,206,512 | mfu: 41.8% | epoch: 1 | remaining: 228s    
step 00335 (23.9%) | loss: 3.233988 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,807 | mfu: 41.2% | epoch: 1 | remaining: 228s    
step 00336 (24.0%) | loss: 3.232722 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,062 | mfu: 40.8% | epoch: 1 | remaining: 228s    
step 00337 (24.1%) | loss: 3.234513 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,447 | mfu: 41.3% | epoch: 1 | remaining: 228s    
step 00338 (24.2%) | loss: 3.233764 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,666 | mfu: 41.3% | epoch: 1 | remaining: 227s    
step 00339 (24.2%) | loss: 3.239018 | lrm: 1.00 | dt: 218ms | tok/sec: 1,199,753 | mfu: 41.6% | epoch: 1 | remaining: 227s    
step 00340 (24.3%) | loss: 3.234946 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,514 | mfu: 40.8% | epoch: 1 | remaining: 227s    
step 00341 (24.4%) | loss: 3.237996 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,631 | mfu: 41.2% | epoch: 1 | remaining: 227s    
step 00342 (24.4%) | loss: 3.232085 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,379 | mfu: 40.9% | epoch: 1 | remaining: 226s    
step 00343 (24.5%) | loss: 3.228429 | lrm: 1.00 | dt: 218ms | tok/sec: 1,203,949 | mfu: 41.7% | epoch: 1 | remaining: 226s    
step 00344 (24.6%) | loss: 3.228484 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,091 | mfu: 41.6% | epoch: 1 | remaining: 226s    
step 00345 (24.7%) | loss: 3.230951 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,451 | mfu: 40.9% | epoch: 1 | remaining: 226s    
step 00346 (24.7%) | loss: 3.230796 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,245 | mfu: 41.1% | epoch: 1 | remaining: 226s    
step 00347 (24.8%) | loss: 3.229673 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,497 | mfu: 41.2% | epoch: 1 | remaining: 225s    
step 00348 (24.9%) | loss: 3.227001 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,380 | mfu: 41.3% | epoch: 1 | remaining: 225s    
step 00349 (25.0%) | loss: 3.224499 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,626 | mfu: 41.3% | epoch: 1 | remaining: 225s    
step 00350 (25.0%) | loss: 3.224853 | lrm: 1.00 | dt: 223ms | tok/sec: 1,174,616 | mfu: 40.7% | epoch: 1 | remaining: 225s    
step 00351 (25.1%) | loss: 3.218253 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,754 | mfu: 41.2% | epoch: 1 | remaining: 224s    
step 00352 (25.2%) | loss: 3.216032 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,783 | mfu: 41.1% | epoch: 1 | remaining: 224s    
step 00353 (25.3%) | loss: 3.221183 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,684 | mfu: 40.8% | epoch: 1 | remaining: 224s    
step 00354 (25.3%) | loss: 3.221183 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,257 | mfu: 41.0% | epoch: 1 | remaining: 224s    
step 00355 (25.4%) | loss: 3.212956 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,755 | mfu: 41.0% | epoch: 1 | remaining: 224s    
step 00356 (25.5%) | loss: 3.212587 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,109 | mfu: 41.2% | epoch: 1 | remaining: 223s    
step 00357 (25.6%) | loss: 3.211323 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,841 | mfu: 41.2% | epoch: 1 | remaining: 223s    
step 00358 (25.6%) | loss: 3.213076 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,839 | mfu: 41.2% | epoch: 1 | remaining: 223s    
step 00359 (25.7%) | loss: 3.211406 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,432 | mfu: 41.1% | epoch: 1 | remaining: 223s    
step 00360 (25.8%) | loss: 3.209062 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,931 | mfu: 41.5% | epoch: 1 | remaining: 222s    
step 00361 (25.8%) | loss: 3.201626 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,777 | mfu: 41.3% | epoch: 1 | remaining: 222s    
step 00362 (25.9%) | loss: 3.202495 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,922 | mfu: 41.1% | epoch: 1 | remaining: 222s    
step 00363 (26.0%) | loss: 3.198681 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,557 | mfu: 41.6% | epoch: 1 | remaining: 222s    
step 00364 (26.1%) | loss: 3.196300 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,074 | mfu: 41.1% | epoch: 1 | remaining: 222s    
step 00365 (26.1%) | loss: 3.197416 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,263 | mfu: 41.2% | epoch: 1 | remaining: 221s    
step 00366 (26.2%) | loss: 3.191202 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,355 | mfu: 41.1% | epoch: 1 | remaining: 221s    
step 00367 (26.3%) | loss: 3.191752 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,069 | mfu: 41.1% | epoch: 1 | remaining: 221s    
step 00368 (26.4%) | loss: 3.186766 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,717 | mfu: 41.5% | epoch: 1 | remaining: 221s    
step 00369 (26.4%) | loss: 3.181313 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,943 | mfu: 41.2% | epoch: 1 | remaining: 220s    
step 00370 (26.5%) | loss: 3.182724 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,001 | mfu: 41.1% | epoch: 1 | remaining: 220s    
step 00371 (26.6%) | loss: 3.186453 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,278 | mfu: 41.2% | epoch: 1 | remaining: 220s    
step 00372 (26.7%) | loss: 3.184224 | lrm: 1.00 | dt: 223ms | tok/sec: 1,175,280 | mfu: 40.7% | epoch: 1 | remaining: 220s    
step 00373 (26.7%) | loss: 3.183651 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,510 | mfu: 40.9% | epoch: 1 | remaining: 220s    
step 00374 (26.8%) | loss: 3.180036 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,749 | mfu: 41.2% | epoch: 1 | remaining: 219s    
step 00375 (26.9%) | loss: 3.177049 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,372 | mfu: 41.0% | epoch: 1 | remaining: 219s    
step 00376 (27.0%) | loss: 3.175407 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,399 | mfu: 41.1% | epoch: 1 | remaining: 219s    
step 00377 (27.0%) | loss: 3.171765 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,489 | mfu: 41.1% | epoch: 1 | remaining: 219s    
step 00378 (27.1%) | loss: 3.174136 | lrm: 1.00 | dt: 222ms | tok/sec: 1,178,941 | mfu: 40.9% | epoch: 1 | remaining: 218s    
step 00379 (27.2%) | loss: 3.180547 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,625 | mfu: 41.2% | epoch: 1 | remaining: 218s    
step 00380 (27.2%) | loss: 3.179236 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,405 | mfu: 41.1% | epoch: 1 | remaining: 218s    
step 00381 (27.3%) | loss: 3.181224 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,225 | mfu: 41.1% | epoch: 1 | remaining: 218s    
step 00382 (27.4%) | loss: 3.181817 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,497 | mfu: 41.2% | epoch: 1 | remaining: 218s    
step 00383 (27.5%) | loss: 3.182883 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,582 | mfu: 41.1% | epoch: 1 | remaining: 217s    
step 00384 (27.5%) | loss: 3.184199 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,059 | mfu: 41.2% | epoch: 1 | remaining: 217s    
step 00385 (27.6%) | loss: 3.183751 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,362 | mfu: 41.7% | epoch: 1 | remaining: 217s    
step 00386 (27.7%) | loss: 3.178519 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,167 | mfu: 41.1% | epoch: 1 | remaining: 217s    
step 00387 (27.8%) | loss: 3.179218 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,697 | mfu: 41.3% | epoch: 1 | remaining: 216s    
step 00388 (27.8%) | loss: 3.174812 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,174 | mfu: 41.0% | epoch: 1 | remaining: 216s    
step 00389 (27.9%) | loss: 3.169167 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,368 | mfu: 41.1% | epoch: 1 | remaining: 216s    
step 00390 (28.0%) | loss: 3.170890 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,830 | mfu: 41.6% | epoch: 1 | remaining: 216s    
step 00391 (28.1%) | loss: 3.171411 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,752 | mfu: 41.3% | epoch: 1 | remaining: 216s    
step 00392 (28.1%) | loss: 3.169995 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,874 | mfu: 41.2% | epoch: 1 | remaining: 215s    
step 00393 (28.2%) | loss: 3.172076 | lrm: 1.00 | dt: 218ms | tok/sec: 1,203,886 | mfu: 41.7% | epoch: 1 | remaining: 215s    
step 00394 (28.3%) | loss: 3.171339 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,785 | mfu: 41.1% | epoch: 1 | remaining: 215s    
step 00395 (28.3%) | loss: 3.170921 | lrm: 1.00 | dt: 220ms | tok/sec: 1,188,943 | mfu: 41.2% | epoch: 1 | remaining: 215s    
step 00396 (28.4%) | loss: 3.173268 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,512 | mfu: 41.2% | epoch: 1 | remaining: 215s    
step 00397 (28.5%) | loss: 3.164721 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,301 | mfu: 41.1% | epoch: 1 | remaining: 214s    
step 00398 (28.6%) | loss: 3.161684 | lrm: 1.00 | dt: 219ms | tok/sec: 1,199,228 | mfu: 41.6% | epoch: 1 | remaining: 214s    
step 00399 (28.6%) | loss: 3.160462 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,302 | mfu: 41.3% | epoch: 1 | remaining: 214s    
step 00400 (28.7%) | loss: 3.158503 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,286 | mfu: 41.5% | epoch: 1 | remaining: 214s    
step 00401 (28.8%) | loss: 3.158310 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,071 | mfu: 41.4% | epoch: 1 | remaining: 213s    
step 00402 (28.9%) | loss: 3.160264 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,190 | mfu: 41.1% | epoch: 1 | remaining: 213s    
step 00403 (28.9%) | loss: 3.160185 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,698 | mfu: 41.4% | epoch: 1 | remaining: 213s    
step 00404 (29.0%) | loss: 3.159466 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,656 | mfu: 41.3% | epoch: 1 | remaining: 213s    
step 00405 (29.1%) | loss: 3.161011 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,376 | mfu: 40.9% | epoch: 1 | remaining: 213s    
step 00406 (29.2%) | loss: 3.159262 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,780 | mfu: 41.2% | epoch: 1 | remaining: 212s    
step 00407 (29.2%) | loss: 3.158284 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,851 | mfu: 41.5% | epoch: 1 | remaining: 212s    
step 00408 (29.3%) | loss: 3.157327 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,010 | mfu: 41.5% | epoch: 1 | remaining: 212s    
step 00409 (29.4%) | loss: 3.154533 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,478 | mfu: 41.1% | epoch: 1 | remaining: 212s    
step 00410 (29.4%) | loss: 3.153822 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,369 | mfu: 41.1% | epoch: 1 | remaining: 211s    
step 00411 (29.5%) | loss: 3.144904 | lrm: 1.00 | dt: 221ms | tok/sec: 1,183,626 | mfu: 41.0% | epoch: 1 | remaining: 211s    
step 00412 (29.6%) | loss: 3.146622 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,526 | mfu: 41.5% | epoch: 1 | remaining: 211s    
step 00413 (29.7%) | loss: 3.145262 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,691 | mfu: 41.3% | epoch: 1 | remaining: 211s    
step 00414 (29.7%) | loss: 3.144481 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,827 | mfu: 41.0% | epoch: 1 | remaining: 211s    
step 00415 (29.8%) | loss: 3.143743 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,676 | mfu: 40.9% | epoch: 1 | remaining: 210s    
step 00416 (29.9%) | loss: 3.143286 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,806 | mfu: 41.2% | epoch: 1 | remaining: 210s    
step 00417 (30.0%) | loss: 3.144621 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,518 | mfu: 41.5% | epoch: 1 | remaining: 210s    
step 00418 (30.0%) | loss: 3.144221 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,361 | mfu: 41.4% | epoch: 1 | remaining: 210s    
step 00419 (30.1%) | loss: 3.141799 | lrm: 1.00 | dt: 224ms | tok/sec: 1,172,302 | mfu: 40.6% | epoch: 1 | remaining: 209s    
step 00420 (30.2%) | loss: 3.142795 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,876 | mfu: 41.5% | epoch: 1 | remaining: 209s    
step 00421 (30.3%) | loss: 3.137790 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,102 | mfu: 41.3% | epoch: 1 | remaining: 209s    
step 00422 (30.3%) | loss: 3.137005 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,381 | mfu: 41.1% | epoch: 1 | remaining: 209s    
step 00423 (30.4%) | loss: 3.142650 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,611 | mfu: 40.9% | epoch: 1 | remaining: 209s    
step 00424 (30.5%) | loss: 3.145436 | lrm: 1.00 | dt: 224ms | tok/sec: 1,170,735 | mfu: 40.6% | epoch: 1 | remaining: 208s    
step 00425 (30.6%) | loss: 3.140719 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,924 | mfu: 41.1% | epoch: 1 | remaining: 208s    
step 00426 (30.6%) | loss: 3.140114 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,345 | mfu: 40.9% | epoch: 1 | remaining: 208s    
step 00427 (30.7%) | loss: 3.135277 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,848 | mfu: 41.1% | epoch: 1 | remaining: 208s    
step 00428 (30.8%) | loss: 3.131454 | lrm: 1.00 | dt: 224ms | tok/sec: 1,169,917 | mfu: 40.5% | epoch: 1 | remaining: 207s    
step 00429 (30.8%) | loss: 3.128961 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,180 | mfu: 41.0% | epoch: 1 | remaining: 207s    
step 00430 (30.9%) | loss: 3.131354 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,962 | mfu: 41.3% | epoch: 1 | remaining: 207s    
step 00431 (31.0%) | loss: 3.129437 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,409 | mfu: 41.2% | epoch: 1 | remaining: 207s    
step 00432 (31.1%) | loss: 3.125490 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,607 | mfu: 40.9% | epoch: 1 | remaining: 207s    
step 00433 (31.1%) | loss: 3.128310 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,652 | mfu: 40.9% | epoch: 1 | remaining: 206s    
step 00434 (31.2%) | loss: 3.131624 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,020 | mfu: 41.0% | epoch: 1 | remaining: 206s    
step 00435 (31.3%) | loss: 3.133811 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,170 | mfu: 41.2% | epoch: 1 | remaining: 206s    
step 00436 (31.4%) | loss: 3.132737 | lrm: 1.00 | dt: 222ms | tok/sec: 1,178,229 | mfu: 40.8% | epoch: 1 | remaining: 206s    
step 00437 (31.4%) | loss: 3.132290 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,326 | mfu: 41.0% | epoch: 1 | remaining: 205s    
step 00438 (31.5%) | loss: 3.132812 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,396 | mfu: 40.9% | epoch: 1 | remaining: 205s    
step 00439 (31.6%) | loss: 3.133001 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,814 | mfu: 41.4% | epoch: 1 | remaining: 205s    
step 00440 (31.7%) | loss: 3.133585 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,527 | mfu: 41.3% | epoch: 1 | remaining: 205s    
step 00441 (31.7%) | loss: 3.136679 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,342 | mfu: 41.1% | epoch: 1 | remaining: 205s    
step 00442 (31.8%) | loss: 3.137533 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,433 | mfu: 41.1% | epoch: 1 | remaining: 204s    
step 00443 (31.9%) | loss: 3.140659 | lrm: 1.00 | dt: 222ms | tok/sec: 1,178,858 | mfu: 40.9% | epoch: 1 | remaining: 204s    
step 00444 (32.0%) | loss: 3.130043 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,295 | mfu: 41.5% | epoch: 1 | remaining: 204s    
step 00445 (32.0%) | loss: 3.127608 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,155 | mfu: 41.2% | epoch: 1 | remaining: 204s    
step 00446 (32.1%) | loss: 3.124968 | lrm: 1.00 | dt: 222ms | tok/sec: 1,178,869 | mfu: 40.9% | epoch: 1 | remaining: 203s    
step 00447 (32.2%) | loss: 3.127417 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,817 | mfu: 41.1% | epoch: 1 | remaining: 203s    
step 00448 (32.2%) | loss: 3.125929 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,921 | mfu: 41.1% | epoch: 1 | remaining: 203s    
step 00449 (32.3%) | loss: 3.126326 | lrm: 1.00 | dt: 221ms | tok/sec: 1,183,747 | mfu: 41.0% | epoch: 1 | remaining: 203s    
step 00450 (32.4%) | loss: 3.127148 | lrm: 1.00 | dt: 223ms | tok/sec: 1,177,723 | mfu: 40.8% | epoch: 1 | remaining: 203s    
step 00451 (32.5%) | loss: 3.128346 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,414 | mfu: 40.9% | epoch: 1 | remaining: 202s    
step 00452 (32.5%) | loss: 3.131563 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,232 | mfu: 40.8% | epoch: 1 | remaining: 202s    
step 00453 (32.6%) | loss: 3.134501 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,794 | mfu: 41.5% | epoch: 1 | remaining: 202s    
step 00454 (32.7%) | loss: 3.131668 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,578 | mfu: 41.0% | epoch: 1 | remaining: 202s    
step 00455 (32.8%) | loss: 3.131754 | lrm: 1.00 | dt: 223ms | tok/sec: 1,173,449 | mfu: 40.7% | epoch: 1 | remaining: 201s    
step 00456 (32.8%) | loss: 3.133828 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,400 | mfu: 41.1% | epoch: 1 | remaining: 201s    
step 00457 (32.9%) | loss: 3.132687 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,733 | mfu: 41.7% | epoch: 1 | remaining: 201s    
step 00458 (33.0%) | loss: 3.132808 | lrm: 1.00 | dt: 219ms | tok/sec: 1,194,904 | mfu: 41.4% | epoch: 1 | remaining: 201s    
step 00459 (33.1%) | loss: 3.131146 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,041 | mfu: 41.0% | epoch: 1 | remaining: 201s    
step 00460 (33.1%) | loss: 3.131063 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,741 | mfu: 40.8% | epoch: 1 | remaining: 200s    
step 00461 (33.2%) | loss: 3.133427 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,499 | mfu: 41.1% | epoch: 1 | remaining: 200s    
